id,weight,price
i-886356,0.166,898.07
i-886357,0.2,44.95
i-886358,0.21,594.6
i-886359,0.88,101.15
i-886360,0.38,33.71
i-886361,1.37,2810.0
i-886362,0.98,146.11
i-886363,1.28,168.57
i-886364,0.188,1291.48
i-886365,1.48,224.79
i-886366,0.483,1235.27
i-886367,0.172,785.67
i-886368,1.48,224.79
i-886369,0.88,101.15
i-886370,0.166,898.07
i-886371,1.28,168.57
i-886372,0.28,504.68
i-886373,0.28,101.15
i-886374,0.88,101.15
i-886375,0.78,112.39
i-886376,0.483,556.38
i-886377,0.78,112.39
i-886378,0.483,1235.27
i-886379,0.188,1291.48
i-886380,1.37,2810.0
i-886381,0.21,594.6
i-886382,1.48,224.79
i-886383,0.88,101.15
i-886384,0.28,504.68
i-886385,0.88,101.15
i-886386,0.172,785.67
i-886387,1.37,2810.0
i-886388,1.25,2472.8
i-886389,0.188,1291.48
i-886390,0.88,101.15
i-886391,0.28,101.15
i-886392,0.21,594.6
i-886393,0.483,556.38
i-886394,1.28,168.57
i-886395,1.48,224.79
i-886396,0.2,44.95
i-886397,0.2,44.95
i-886398,0.28,101.15
i-886399,0.483,89.91
i-886400,0.495,145.0
i-886401,0.21,594.6
i-886402,0.172,785.67
i-886403,1.25,2472.8
i-886404,0.38,33.71
i-886405,1.48,224.79
i-886406,0.28,101.15
i-886407,0.44,535.02
i-886408,1.48,224.79
i-886409,0.38,33.71
i-886410,0.483,1235.27
i-886411,1.37,2810.0
i-886412,0.483,89.91
i-886413,0.98,146.11
i-886414,0.188,1291.48
i-886415,0.495,145.0
i-886416,1.37,2810.0
i-886417,0.78,112.39
i-886418,0.88,101.15
i-886419,0.483,556.38
i-886420,0.98,146.11
i-886421,0.495,145.0
i-886422,0.495,145.0
i-886423,0.38,33.71
i-886424,0.483,89.91
i-886425,0.98,146.11
i-886426,0.483,89.91
i-886427,0.166,898.07
i-886428,0.483,89.91
i-886429,0.44,535.02
i-886430,0.21,594.6
i-886431,0.78,112.39
i-886432,0.172,785.67
i-886433,0.172,785.67
i-886434,0.28,101.15
i-886435,0.21,594.6
i-886436,0.44,535.02
i-886437,0.21,594.6
i-886438,0.495,145.0
i-886439,1.25,2472.8
i-886440,0.88,101.15
i-886441,0.28,504.68
i-886442,0.38,33.71
i-886443,0.44,535.02
i-886444,0.483,89.91
i-886445,1.25,2472.8
i-886446,0.495,145.0
i-886447,0.38,33.71
i-886448,0.28,101.15
i-886449,0.188,1291.48
i-886450,0.188,1291.48
i-886451,0.98,146.11
i-886452,1.48,224.79
i-886453,0.21,594.6
i-886454,0.98,146.11
i-886455,1.48,224.79
i-886456,0.483,556.38
i-886457,0.2,44.95
i-886458,0.38,33.71
i-886459,0.44,535.02
i-886460,1.28,168.57
i-886461,0.483,89.91
i-886462,1.48,224.79
i-886463,0.188,1291.48
i-886464,0.28,504.68
i-886465,1.48,224.79
i-886466,0.21,594.6
i-886467,0.166,898.07
i-886468,0.166,898.07
i-886469,1.28,168.57
i-886470,0.21,594.6
i-886471,0.483,556.38
i-886472,0.483,89.91
i-886473,0.78,112.39
i-886474,1.48,224.79
i-886475,0.88,101.15
i-886476,0.98,146.11
i-886477,0.28,504.68
i-886478,0.21,594.6
i-886479,1.28,168.57
i-886480,0.28,504.68
i-886481,0.44,535.02
i-886482,0.188,1291.48
i-886483,0.44,535.02
i-886484,0.28,504.68
i-886485,1.28,168.57
i-886486,0.21,594.6
i-886487,0.2,44.95
i-886488,0.78,112.39
i-886489,0.172,785.67
i-886490,0.88,101.15
i-886491,0.2,44.95
i-886492,1.25,2472.8
i-886493,1.37,2810.0
i-886494,1.28,168.57
i-886495,0.28,504.68
i-886496,0.44,535.02
i-886497,0.98,146.11
i-886498,1.48,224.79
i-886499,1.37,2810.0
i-886500,0.495,145.0
i-886501,1.37,2810.0
i-886502,0.88,101.15
i-886503,0.483,556.38
i-886504,0.483,89.91
i-886505,0.28,504.68
i-886506,0.172,785.67
i-886507,0.172,785.67
i-886508,0.98,146.11
i-886509,1.48,224.79
i-886510,1.28,168.57
i-886511,1.37,2810.0
i-886512,0.44,535.02
i-886513,0.483,89.91
i-886514,0.172,785.67
i-886515,0.44,535.02
i-886516,0.495,145.0
i-886517,0.38,33.71
i-886518,0.28,101.15
i-886519,0.483,556.38
i-886520,0.28,504.68
i-886521,0.44,535.02
i-886522,1.25,2472.8
i-886523,0.98,146.11
i-886524,0.483,89.91
i-886525,0.28,101.15
i-886526,0.21,594.6
i-886527,0.78,112.39
i-886528,0.88,101.15
i-886529,0.38,33.71
i-886530,0.495,145.0
i-886531,0.483,1235.27
i-886532,0.188,1291.48
i-886533,0.28,101.15
i-886534,0.21,594.6
i-886535,0.28,504.68
i-886536,0.28,504.68
i-886537,0.28,101.15
i-886538,0.2,44.95
i-886539,0.2,44.95
i-886540,0.98,146.11
i-886541,0.495,145.0
i-886542,0.483,94.28
i-886543,0.483,1295.28
i-886544,1.48,235.71
i-886545,0.483,1295.28
i-886546,0.166,941.7
i-886547,1.48,235.71
i-886548,0.172,823.84
i-886549,0.28,529.2
i-886550,0.28,106.06
i-886551,0.483,94.28
i-886552,1.25,2592.92
i-886553,0.483,583.41
i-886554,0.495,152.04
i-886555,0.44,561.01
i-886556,0.78,117.85
i-886557,0.44,561.01
i-886558,0.78,117.85
i-886559,0.483,1295.28
i-886560,0.483,94.28
i-886561,0.38,35.35
i-886562,0.28,529.2
i-886563,0.166,941.7
i-886564,0.21,623.48
i-886565,0.2,47.13
i-886566,1.37,2946.5
i-886567,0.188,1354.22
i-886568,0.88,106.06
i-886569,0.28,529.2
i-886570,0.28,529.2
i-886571,1.48,235.71
i-886572,1.48,235.71
i-886573,0.21,623.48
i-886574,0.44,561.01
i-886575,0.483,94.28
i-886576,0.495,152.04
i-886577,0.28,529.2
i-886578,0.98,153.21
i-886579,1.37,2946.5
i-886580,0.38,35.35
i-886581,1.37,2946.5
i-886582,0.483,94.28
i-886583,0.483,94.28
i-886584,0.21,623.48
i-886585,1.37,2946.5
i-886586,0.2,47.13
i-886587,0.88,106.06
i-886588,0.495,152.04
i-886589,0.483,583.41
i-886590,0.188,1354.22
i-886591,1.48,235.71
i-886592,0.188,1354.22
i-886593,1.48,235.71
i-886594,0.28,106.06
i-886595,0.78,117.85
i-886596,0.28,529.2
i-886597,0.21,623.48
i-886598,0.495,152.04
i-886599,0.44,561.01
i-886600,0.483,583.41
i-886601,0.44,561.01
i-886602,0.483,583.41
i-886603,1.48,235.71
i-886604,0.98,153.21
i-886605,0.483,94.28
i-886606,1.25,2592.92
i-886607,0.483,1295.28
i-886608,0.172,823.84
i-886609,0.38,35.35
i-886610,0.166,941.7
i-886611,0.188,1354.22
i-886612,0.495,152.04
i-886613,1.48,235.71
i-886614,0.38,35.35
i-886615,0.88,106.06
i-886616,1.37,2946.5
i-886617,0.188,1354.22
i-886618,0.98,153.21
i-886619,0.88,106.06
i-886620,0.166,941.7
i-886621,1.48,235.71
i-886622,0.483,94.28
i-886623,0.38,35.35
i-886624,0.2,47.13
i-886625,0.2,47.13
i-886626,0.2,47.13
i-886627,0.88,106.06
i-886628,0.172,823.84
i-886629,0.483,583.41
i-886630,0.495,152.04
i-886631,0.483,1295.28
i-886632,0.21,623.48
i-886633,0.483,94.28
i-886634,0.28,529.2
i-886635,1.28,176.76
i-886636,0.483,94.28
i-886637,0.483,1295.28
i-886638,0.38,35.35
i-886639,0.166,941.7
i-886640,0.21,623.48
i-886641,0.188,1354.22
i-886642,0.88,106.06
i-886643,0.78,117.85
i-886644,0.21,623.48
i-886645,1.37,2946.5
i-886646,0.44,561.01
i-886647,0.172,823.84
i-886648,1.37,2946.5
i-886649,1.48,235.71
i-886650,0.483,94.28
i-886651,0.188,1354.22
i-886652,1.37,2946.5
i-886653,0.188,1354.22
i-886654,0.98,153.21
i-886655,1.28,176.76
i-886656,0.98,153.21
i-886657,0.38,35.35
i-886658,1.37,2946.5
i-886659,0.2,47.13
i-886660,1.28,176.76
i-886661,0.483,1295.28
i-886662,1.25,2592.92
i-886663,1.25,2592.92
i-886664,0.495,152.04
i-886665,0.21,623.48
i-886666,1.25,2592.92
i-886667,0.483,1295.28
i-886668,1.48,235.71
i-886669,0.38,35.35
i-886670,0.28,106.06
i-886671,0.44,561.01
i-886672,1.25,2592.92
i-886673,0.483,1295.28
i-886674,0.98,153.21
i-886675,0.172,823.84
i-886676,0.28,529.2
i-886677,0.483,94.28
i-886678,0.28,106.06
i-886679,1.37,2946.5
i-886680,1.48,235.71
i-886681,0.78,117.85
i-886682,0.28,106.06
i-886683,0.98,153.21
i-886684,0.483,1295.28
i-886685,0.28,529.2
i-886686,1.28,176.76
i-886687,0.28,106.06
i-886688,0.28,529.2
i-886689,0.172,823.84
i-886690,0.28,529.2
i-886691,0.78,117.85
i-886692,1.28,176.76
i-886693,0.495,152.04
i-886694,0.483,1295.28
i-886695,0.44,561.01
i-886696,0.38,35.35
i-886697,0.98,153.21
i-886698,0.483,94.28
i-886699,0.88,106.06
i-886700,1.28,176.76
i-886701,1.28,176.76
i-886702,0.38,35.35
i-886703,0.21,623.48
i-886704,0.483,94.28
i-886705,0.166,941.7
i-886706,0.495,152.04
i-886707,0.483,1295.28
i-886708,0.495,152.04
i-886709,1.37,2946.5
i-886710,0.21,623.48
i-886711,0.483,1295.28
i-886712,0.28,106.06
i-886713,0.483,1295.28
i-886714,0.88,106.06
i-886715,0.78,117.85
i-886716,0.172,823.84
i-886717,0.38,35.35
i-886718,0.44,561.01
i-886719,0.483,94.28
i-886720,1.25,2592.92
i-886721,0.98,153.21
i-886722,1.48,235.71
i-886723,0.28,529.2
i-886724,1.28,176.76
i-886725,1.25,2592.92
i-886726,0.495,152.04
i-886727,0.78,117.85
i-886728,0.172,823.84
i-886729,0.88,106.06
i-886730,0.78,117.85
i-886731,1.48,235.71
i-886732,0.2,47.13
i-886733,0.88,106.06
i-886734,0.188,1354.22
i-886735,0.2,47.13
i-886736,1.48,235.71
i-886737,0.188,1354.22
i-886738,0.483,583.41
i-886739,0.98,153.21
i-886740,0.166,941.7
i-886741,1.25,2592.92
i-886742,0.483,1295.28
i-886743,0.172,823.84
i-886744,0.166,941.7
i-886745,0.483,583.41
i-886746,1.25,2592.92
i-886747,0.483,583.41
i-886748,0.28,106.06
i-886749,0.483,94.28
i-886750,0.483,94.28
i-886751,0.166,941.7
i-886752,0.172,823.84
i-886753,0.166,941.7
i-886754,0.483,94.28
i-886755,0.28,529.2
i-886756,1.28,176.76
i-886757,0.38,35.35
i-886758,1.28,176.76
i-886759,1.37,2946.5
i-886760,0.88,106.06
i-886761,0.172,823.84
i-886762,0.28,106.06
i-886763,0.38,35.35
i-886764,1.37,2946.5
i-886765,0.483,94.28
i-886766,0.483,1295.28
i-886767,1.37,2946.5
i-886768,0.88,106.06
i-886769,1.28,176.76
i-886770,0.98,153.21
i-886771,1.48,235.71
i-886772,0.28,106.06
i-886773,1.48,235.71
i-886774,0.28,106.06
i-886775,0.44,561.01
i-886776,0.166,941.7
i-886777,0.495,152.04
i-886778,0.21,623.48
i-886779,0.172,823.84
i-886780,0.188,1354.22
i-886781,0.483,583.41
i-886782,0.78,117.85
i-886783,0.483,583.41
i-886784,1.37,2946.5
i-886785,0.88,106.06
i-886786,0.88,106.06
i-886787,0.28,106.06
i-886788,0.166,941.7
i-886789,0.28,106.06
i-886790,1.28,176.76
i-886791,0.495,152.04
i-886792,0.28,529.2
i-886793,0.166,941.7
i-886794,1.28,176.76
i-886795,0.28,529.2
i-886796,0.44,561.01
i-886797,0.483,94.28
i-886798,0.28,529.2
i-886799,0.21,623.48
i-886800,0.28,106.06
i-886801,0.28,529.2
i-886802,1.48,235.71
i-886803,0.2,47.13
i-886804,0.495,152.04
i-886805,0.172,823.84
i-886806,0.38,35.35
i-886807,0.483,1295.28
i-886808,0.28,529.2
i-886809,0.21,623.48
i-886810,0.483,1295.28
i-886811,0.483,94.28
i-886812,0.172,823.84
i-886813,0.172,823.84
i-886814,0.28,106.06
i-886815,0.188,1354.22
i-886816,0.188,1354.22
i-886817,0.188,1354.22
i-886818,0.21,623.48
i-886819,0.44,561.01
i-886820,0.2,47.13
i-886821,0.21,623.48
i-886822,0.38,35.35
i-886823,0.44,561.01
i-886824,0.483,1295.28
i-886825,0.483,583.41
i-886826,0.44,561.01
i-886827,0.88,106.06
i-886828,0.98,153.21
i-886829,0.172,823.84
i-886830,0.44,561.01
i-886831,1.37,2946.5
i-886832,0.88,106.06
i-886833,0.78,117.85
i-886834,0.38,35.35
i-886835,1.25,2592.92
i-886836,0.483,583.41
i-886837,0.44,561.01
i-886838,0.483,94.28
i-886839,1.48,235.71
i-886840,0.88,106.06
i-886841,0.495,152.04
i-886842,1.28,176.76
i-886843,0.28,529.2
i-886844,0.188,1354.22
i-886845,0.483,1295.28
i-886846,0.483,1295.28
i-886847,0.166,941.7
i-886848,0.28,529.2
i-886849,0.495,152.04
i-886850,0.38,35.35
i-886851,0.495,152.04
i-886852,0.28,106.06
i-886853,0.172,823.84
i-886854,0.78,117.85
i-886855,0.88,106.06
i-886856,0.98,153.21
i-886857,0.2,47.13
i-886858,0.44,561.01
i-886859,0.483,1295.28
i-886860,1.28,176.76
i-886861,0.88,106.06
i-886862,0.495,152.04
i-886863,0.2,47.13
i-886864,0.44,561.01
i-886865,0.28,529.2
i-886866,0.44,561.01
i-886867,1.28,176.76
i-886868,1.28,176.76
i-886869,0.483,94.28
i-886870,0.483,94.28
i-886871,1.25,2592.92
i-886872,0.495,152.04
i-886873,0.28,106.06
i-886874,0.98,153.21
i-886875,0.21,623.48
i-886876,0.88,106.06
i-886877,0.28,106.06
i-886878,0.98,153.21
i-886879,0.98,153.21
i-886880,0.38,35.35
i-886881,0.483,583.41
i-886882,0.495,152.04
i-886883,1.25,2592.92
i-886884,0.166,941.7
i-886885,0.98,153.21
i-886886,0.88,106.06
i-886887,0.88,106.06
i-886888,0.2,47.13
i-886889,0.98,153.21
i-886890,0.38,35.35
i-886891,1.25,2592.92
i-886892,1.48,235.71
i-886893,0.483,1295.28
i-886894,0.166,941.7
i-886895,0.172,823.84
i-886896,0.166,941.7
i-886897,0.21,623.48
i-886898,0.483,1295.28
i-886899,0.78,117.85
i-886900,0.483,94.28
i-886901,0.78,117.85
i-886902,0.2,47.13
i-886903,0.28,529.2
i-886904,1.37,2946.5
i-886905,0.2,47.13
i-886906,0.78,117.85
i-886907,0.495,152.04
i-886908,0.166,941.7
i-886909,0.166,941.7
i-886910,1.48,235.71
i-886911,0.166,941.7
i-886912,0.28,529.2
i-886913,0.166,941.7
i-886914,0.483,583.41
i-886915,1.28,176.76
i-886916,0.483,1295.28
i-886917,0.21,623.48
i-886918,0.28,106.06
i-886919,0.78,117.85
i-886920,0.38,35.35
i-886921,0.172,823.84
i-886922,1.25,2592.92
i-886923,0.21,623.48
i-886924,0.483,583.41
i-886925,0.495,152.04
i-886926,0.44,561.01
i-886927,0.38,35.35
i-886928,0.38,35.35
i-886929,0.38,35.35
i-886930,0.88,106.06
i-886931,0.188,1354.22
i-886932,0.188,1354.22
i-886933,0.483,1295.28
i-886934,0.44,561.01
i-886935,0.44,561.01
i-886936,0.44,561.01
i-886937,0.483,1295.28
i-886938,0.188,1354.22
i-886939,0.166,941.7
i-886940,0.483,1295.28
i-886941,0.483,583.41
i-886942,0.172,823.84
i-886943,0.78,117.85
i-886944,0.483,583.41
i-886945,0.38,35.35
i-886946,1.37,2946.5
i-886947,0.78,117.85
i-886948,0.44,561.01
i-886949,0.28,529.2
i-886950,0.28,106.06
i-886951,0.2,47.13
i-886952,0.44,561.01
i-886953,0.172,823.84
i-886954,0.28,106.06
i-886955,0.88,106.06
i-886956,0.21,623.48
i-886957,0.38,35.35
i-886958,0.44,561.01
i-886959,0.28,106.06
i-886960,1.37,2946.5
i-886961,0.172,823.84
i-886962,0.483,94.28
i-886963,0.98,153.21
i-886964,0.78,117.85
i-886965,0.78,117.85
i-886966,0.28,529.2
i-886967,0.98,153.21
i-886968,0.2,47.13
i-886969,1.25,2592.92
i-886970,0.28,106.06
i-886971,0.483,583.41
i-886972,0.98,153.21
i-886973,0.172,823.84
i-886974,0.483,94.28
i-886975,0.21,623.48
i-886976,0.88,106.06
i-886977,0.172,823.84
i-886978,0.483,94.28
i-886979,0.188,1354.22
i-886980,0.188,1354.22
i-886981,1.48,235.71
i-886982,0.88,106.06
i-886983,1.28,176.76
i-886984,0.38,35.35
i-886985,1.28,176.76
i-886986,0.483,583.41
i-886987,0.483,583.41
i-886988,0.88,106.06
i-886989,0.483,583.41
i-886990,0.88,106.06
i-886991,0.483,583.41
i-886992,0.495,152.04
i-886993,0.28,106.06
i-886994,0.98,153.21
i-886995,0.188,1354.22
i-886996,1.37,2946.5
i-886997,0.28,529.2
i-886998,0.28,106.06
i-886999,0.483,1295.28
i-887000,0.188,1354.22
i-887001,0.166,941.7
i-887002,0.172,823.84
i-887003,1.25,2592.92
i-887004,0.44,561.01
i-887005,0.483,94.28
i-887006,0.495,152.04
i-887007,0.172,823.84
i-887008,0.28,529.2
i-887009,0.172,823.84
i-887010,0.28,529.2
i-887011,0.172,823.84
i-887012,0.2,47.13
i-887013,1.25,2592.92
i-887014,0.28,106.06
i-887015,0.172,823.84
i-887016,0.28,106.06
i-887017,0.28,106.06
i-887018,0.28,529.2
i-887019,0.21,623.48
i-887020,0.28,529.2
i-887021,1.25,2592.92
i-887022,0.28,106.06
i-887023,1.37,2946.5
i-887024,0.172,823.84
i-887025,0.88,106.06
i-887026,0.2,47.13
i-887027,0.483,1295.28
i-887028,0.483,583.41
i-887029,0.172,823.84
i-887030,0.88,106.06
i-887031,0.28,106.06
i-887032,0.483,583.41
i-887033,0.483,583.41
i-887034,0.28,529.2
i-887035,0.172,823.84
i-887036,0.28,106.06
i-887037,1.28,176.76
i-887038,0.28,106.06
i-887039,0.2,47.13
i-887040,0.38,35.35
i-887041,1.28,176.76
i-887042,0.166,941.7
i-887043,0.495,152.04
i-887044,1.37,2946.5
i-887045,1.48,235.71
i-887046,1.37,2946.5
i-887047,0.28,529.2
i-887048,1.25,2592.92
i-887049,0.172,823.84
i-887050,0.28,529.2
i-887051,0.78,117.85
i-887052,0.483,94.28
i-887053,0.495,152.04
i-887054,0.78,117.85
i-887055,0.28,529.2
i-887056,0.172,823.84
i-887057,0.21,623.48
i-887058,0.78,117.85
i-887059,0.2,47.13
i-887060,0.21,623.48
i-887061,0.166,941.7
i-887062,0.495,152.04
i-887063,0.172,823.84
i-887064,0.172,823.84
i-887065,0.172,823.84
i-887066,1.37,2946.5
i-887067,0.483,94.28
i-887068,0.495,152.04
i-887069,1.28,176.76
i-887070,0.2,47.13
i-887071,0.495,152.04
i-887072,0.495,152.04
i-887073,0.483,583.41
i-887074,0.483,1295.28
i-887075,0.28,106.06
i-887076,0.483,1295.28
i-887077,0.78,117.85
i-887078,0.28,106.06
i-887079,0.166,941.7
i-887080,0.98,153.21
i-887081,0.38,35.35
i-887082,0.172,823.84
i-887083,0.88,106.06
i-887084,0.38,35.35
i-887085,0.88,106.06
i-887086,1.48,235.71
i-887087,0.38,35.35
i-887088,1.48,235.71
i-887089,0.483,94.28
i-887090,0.21,623.48
i-887091,0.483,94.28
i-887092,0.188,1354.22
i-887093,0.483,583.41
i-887094,0.495,152.04
i-887095,0.483,1295.28
i-887096,0.78,117.85
i-887097,0.28,529.2
i-887098,0.483,94.28
i-887099,0.28,106.06
i-887100,0.166,941.7
i-887101,0.44,561.01
i-887102,0.172,823.84
i-887103,0.483,583.41
i-887104,0.21,623.48
i-887105,0.188,1354.22
i-887106,0.38,35.35
i-887107,0.495,152.04
i-887108,1.48,235.71
i-887109,1.25,2592.92
i-887110,0.28,529.2
i-887111,1.37,2946.5
i-887112,0.483,583.41
i-887113,0.38,35.35
i-887114,0.78,117.85
i-887115,0.98,153.21
i-887116,0.28,106.06
i-887117,0.44,561.01
i-887118,0.21,623.48
i-887119,0.172,823.84
i-887120,0.483,583.41
i-887121,0.28,106.06
i-887122,1.37,2946.5
i-887123,1.28,176.76
i-887124,1.48,235.71
i-887125,1.28,176.76
i-887126,0.98,153.21
i-887127,0.98,153.21
i-887128,0.88,106.06
i-887129,0.98,153.21
i-887130,0.483,1295.28
i-887131,0.28,529.2
i-887132,0.2,47.13
i-887133,1.37,2946.5
i-887134,0.28,529.2
i-887135,0.483,583.41
i-887136,0.188,1354.22
i-887137,0.44,561.01
i-887138,0.88,106.06
i-887139,0.2,47.13
i-887140,0.44,561.01
i-887141,0.483,1295.28
i-887142,0.98,153.21
i-887143,0.2,47.13
i-887144,0.28,529.2
i-887145,0.495,152.04
i-887146,0.2,47.13
i-887147,0.495,152.04
i-887148,0.172,823.84
i-887149,0.2,47.13
i-887150,0.38,35.35
i-887151,0.188,1354.22
i-887152,1.48,235.71
i-887153,1.28,176.76
i-887154,0.166,941.7
i-887155,0.28,529.2
i-887156,0.483,1295.28
i-887157,0.483,583.41
i-887158,1.37,2946.5
i-887159,1.48,235.71
i-887160,0.28,529.2
i-887161,1.48,235.71
i-887162,1.37,2946.5
i-887163,0.28,529.2
i-887164,0.483,583.41
i-887165,0.495,152.04
i-887166,0.483,94.28
i-887167,0.28,106.06
i-887168,0.2,47.13
i-887169,0.172,823.84
i-887170,0.28,106.06
i-887171,0.172,823.84
i-887172,0.483,94.28
i-887173,0.483,1295.28
i-887174,1.25,2592.92
i-887175,0.483,583.41
i-887176,0.88,106.06
i-887177,0.21,623.48
i-887178,0.2,47.13
i-887179,1.25,2592.92
i-887180,0.495,152.04
i-887181,0.172,823.84
i-887182,0.28,106.06
i-887183,0.78,117.85
i-887184,0.483,1295.28
i-887185,0.495,152.04
i-887186,0.78,117.85
i-887187,1.48,235.71
i-887188,0.495,152.04
i-887189,0.495,152.04
i-887190,0.98,153.21
i-887191,0.38,35.35
i-887192,0.28,529.2
i-887193,0.483,583.41
i-887194,0.28,529.2
i-887195,0.28,529.2
i-887196,1.48,235.71
i-887197,0.2,47.13
i-887198,0.483,583.41
i-887199,0.44,561.01
i-887200,1.28,176.76
i-887201,0.495,152.04
i-887202,0.38,35.35
i-887203,0.188,1354.22
i-887204,0.38,35.35
i-887205,0.483,583.41
i-887206,0.2,47.13
i-887207,0.44,561.01
i-887208,0.78,117.85
i-887209,0.495,152.04
i-887210,0.483,1295.28
i-887211,0.21,623.48
i-887212,0.38,35.35
i-887213,0.28,529.2
i-887214,0.21,623.48
i-887215,0.98,153.21
i-887216,1.28,176.76
i-887217,0.2,47.13
i-887218,0.483,94.28
i-887219,0.166,941.7
i-887220,0.2,47.13
i-887221,0.44,561.01
i-887222,0.28,529.2
i-887223,0.78,117.85
i-887224,0.172,823.84
i-887225,0.38,35.35
i-887226,0.21,623.48
i-887227,0.166,941.7
i-887228,1.25,2592.92
i-887229,0.166,941.7
i-887230,0.483,94.28
i-887231,0.28,106.06
i-887232,0.166,941.7
i-887233,0.21,623.48
i-887234,0.78,117.85
i-887235,0.172,823.84
i-887236,0.495,152.04
i-887237,0.166,941.7
i-887238,0.483,583.41
i-887239,1.25,2592.92
i-887240,0.188,1354.22
i-887241,0.495,152.04
i-887242,0.166,941.7
i-887243,0.98,153.21
i-887244,1.48,235.71
i-887245,0.172,823.84
i-887246,0.483,583.41
i-887247,0.28,529.2
i-887248,0.28,106.06
i-887249,0.28,529.2
i-887250,0.78,117.85
i-887251,1.28,176.76
i-887252,0.88,106.06
i-887253,1.28,176.76
i-887254,0.98,153.21
i-887255,1.28,176.76
i-887256,0.166,941.7
i-887257,0.172,823.84
i-887258,0.166,941.7
i-887259,0.483,94.28
i-887260,0.483,94.28
i-887261,0.21,623.48
i-887262,0.188,1354.22
i-887263,0.98,153.21
i-887264,0.483,94.28
i-887265,0.28,106.06
i-887266,0.98,153.21
i-887267,0.28,529.2
i-887268,0.483,94.28
i-887269,0.88,106.06
i-887270,0.28,529.2
i-887271,1.28,176.76
i-887272,0.483,583.41
i-887273,0.188,1354.22
i-887274,1.28,176.76
i-887275,0.495,152.04
i-887276,0.2,47.13
i-887277,1.37,2946.5
i-887278,1.37,2946.5
i-887279,0.166,941.7
i-887280,0.98,153.21
i-887281,0.28,529.2
i-887282,1.28,176.76
i-887283,0.483,583.41
i-887284,0.483,1295.28
i-887285,1.25,2592.92
i-887286,0.483,1295.28
i-887287,0.483,1295.28
i-887288,0.166,941.7
i-887289,0.2,47.13
i-887290,0.166,941.7
i-887291,1.28,176.76
i-887292,0.98,153.21
i-887293,0.2,47.13
i-887294,0.38,35.35
i-887295,0.28,529.2
i-887296,1.25,2592.92
i-887297,0.78,117.85
i-887298,0.28,106.06
i-887299,0.483,1295.28
i-887300,0.44,561.01
i-887301,0.28,529.2
i-887302,0.188,1354.22
i-887303,0.188,1354.22
i-887304,0.44,561.01
i-887305,0.38,35.35
i-887306,0.483,94.28
i-887307,0.166,941.7
i-887308,1.37,2946.5
i-887309,0.495,152.04
i-887310,0.28,529.2
i-887311,0.483,583.41
i-887312,1.28,176.76
i-887313,0.98,153.21
i-887314,0.28,106.06
i-887315,0.28,529.2
i-887316,0.188,1354.22
i-887317,0.28,529.2
i-887318,0.38,35.35
i-887319,0.21,623.48
i-887320,0.483,1295.28
i-887321,1.37,2946.5
i-887322,0.483,583.41
i-887323,0.172,823.84
i-887324,1.37,2946.5
i-887325,1.25,2592.92
i-887326,0.166,941.7
i-887327,0.2,47.13
i-887328,0.98,153.21
i-887329,0.28,106.06
i-887330,0.2,47.13
i-887331,0.28,529.2
i-887332,0.495,152.04
i-887333,0.483,94.28
i-887334,0.188,1354.22
i-887335,0.188,1354.22
i-887336,0.21,623.48
i-887337,0.166,941.7
i-887338,0.21,623.48
i-887339,0.78,117.85
i-887340,0.21,623.48
i-887341,1.37,2946.5
i-887342,1.28,176.76
i-887343,0.98,153.21
i-887344,0.172,823.84
i-887345,1.25,2592.92
i-887346,0.78,117.85
i-887347,1.25,2592.92
i-887348,1.48,235.71
i-887349,0.28,106.06
i-887350,0.88,106.06
i-887351,0.495,152.04
i-887352,0.44,561.01
i-887353,0.28,106.06
i-887354,0.172,823.84
i-887355,0.483,1295.28
i-887356,1.37,2946.5
i-887357,0.166,941.7
i-887358,0.2,47.13
i-887359,1.28,176.76
i-887360,0.172,823.84
i-887361,0.78,117.85
i-887362,0.21,623.48
i-887363,1.25,2592.92
i-887364,0.166,941.7
i-887365,0.188,1354.22
i-887366,0.44,561.01
i-887367,0.21,623.48
i-887368,1.28,176.76
i-887369,1.37,2946.5
i-887370,0.98,153.21
i-887371,0.166,941.7
i-887372,0.28,529.2
i-887373,0.28,106.06
i-887374,0.88,106.06
i-887375,0.172,823.84
i-887376,0.28,106.06
i-887377,0.188,1354.22
i-887378,1.48,235.71
i-887379,0.166,941.7
i-887380,1.28,176.76
i-887381,0.483,583.41
i-887382,0.483,94.28
i-887383,1.37,2946.5
i-887384,0.38,35.35
i-887385,0.483,583.41
i-887386,0.28,106.06
i-887387,0.2,47.13
i-887388,0.98,153.21
i-887389,1.28,176.76
i-887390,0.21,623.48
i-887391,1.37,2946.5
i-887392,0.88,106.06
i-887393,0.172,823.84
i-887394,1.48,235.71
i-887395,0.21,623.48
i-887396,0.172,823.84
i-887397,0.483,1295.28
i-887398,0.2,47.13
i-887399,1.28,176.76
i-887400,0.78,117.85
i-887401,1.37,2946.5
i-887402,0.483,94.28
i-887403,0.28,106.06
i-887404,0.172,823.84
i-887405,0.188,1354.22
i-887406,1.28,176.76
i-887407,1.48,235.71
i-887408,0.483,94.28
i-887409,0.483,94.28
i-887410,0.28,529.2
i-887411,0.483,94.28
i-887412,1.25,2592.92
i-887413,0.2,47.13
i-887414,0.495,152.04
i-887415,1.28,176.76
i-887416,0.166,941.7
i-887417,0.2,47.13
