id,type,time,Customer_Order,Transport_Document,Vehicle,Container,Handling_Unit,Truck,Forklift
collect_hu5529,Collect_Goods,2024-01-10T13:57:52,,,,,hu5529,,
load_truck_hu5532,Load_Truck,2024-01-10T13:58:27,,,,cr1059,hu5532,tr6,
order_crs_td306,Order_Empty_Containers,2024-01-10T14:51:52,,td306,,"cr1067,cr1068",,,
load_truck_hu5529,Load_Truck,2024-01-10T15:00:06,,,,cr1059,hu5529,tr6,
collect_hu5524,Collect_Goods,2024-01-10T15:00:06,,,,,hu5524,,
load_truck_hu5524,Load_Truck,2024-01-10T15:07:54,,,,cr1052,hu5524,tr4,
drive_term_cr1052,Drive_to_Terminal,2024-01-10T15:21:26,,,,cr1052,,tr4,
weigh_cr1052,Weigh,2024-01-10T15:25:35,,,,cr1052,,,fl2
stock_cr1052,Place_in_Stock,2024-01-10T15:28:08,,,,cr1052,,,fl2
drive_term_cr1059,Drive_to_Terminal,2024-01-10T15:51:43,,,,cr1059,,tr6,
weigh_cr1059,Weigh,2024-01-10T15:53:08,,,,cr1059,,,fl1
stock_cr1059,Place_in_Stock,2024-01-10T15:55:06,,,,cr1059,,,fl1
create_td307,Create_Transport_Document,2024-01-10T16:00:59,co309,td307,,,,,
collect_hu5536,Collect_Goods,2024-01-10T17:07:09,,,,,hu5536,,
pick_cr1031,Pick_Up_Empty_Container,2024-01-10T17:07:09,,,,cr1031,,,
reg_co310,Register_Customer_Order,2024-01-10T17:24:22,co310,,,,,,
pick_cr1015,Pick_Up_Empty_Container,2024-01-11T02:18:20,,,,cr1015,,,
to_bay_cr1010,Bring_to_Loading_Bay,2024-01-11T06:05:59,,,,cr1010,,,fl2
collect_hu5534,Collect_Goods,2024-01-11T06:07:56,,,,,hu5534,,
to_bay_cr1017,Bring_to_Loading_Bay,2024-01-11T06:09:38,,,,cr1017,,,fl3
load_veh_cr1010,Load_to_Vehicle,2024-01-11T06:10:51,,,vh66,cr1010,,,fl2
to_bay_cr1041,Bring_to_Loading_Bay,2024-01-11T06:11:19,,,,cr1041,,,fl1
load_veh_cr1017,Load_to_Vehicle,2024-01-11T06:12:37,,,vh66,cr1017,,,fl3
to_bay_cr1012,Bring_to_Loading_Bay,2024-01-11T06:13:02,,,,cr1012,,,fl2
collect_hu5541,Collect_Goods,2024-01-11T06:14:41,,,,,hu5541,,
to_bay_cr1057,Bring_to_Loading_Bay,2024-01-11T06:16:21,,,,cr1057,,,fl3
collect_hu5542,Collect_Goods,2024-01-11T06:21:55,,,,,hu5542,,
load_veh_cr1041,Load_to_Vehicle,2024-01-11T06:26:17,,,vh66,cr1041,,,fl1
collect_hu5535,Collect_Goods,2024-01-11T06:30:56,,,,,hu5535,,
load_veh_cr1057,Load_to_Vehicle,2024-01-11T06:32:27,,,vh66,cr1057,,,fl3
to_bay_cr1018,Bring_to_Loading_Bay,2024-01-11T06:33:05,,,,cr1018,,,fl1
to_bay_cr978,Bring_to_Loading_Bay,2024-01-11T06:34:52,,,,cr978,,,fl3
load_veh_cr1012,Load_to_Vehicle,2024-01-11T06:35:22,,,vh66,cr1012,,,fl2
load_truck_hu5534,Load_Truck,2024-01-11T06:36:56,,,,cr1031,hu5534,tr6,
collect_hu5533,Collect_Goods,2024-01-11T06:37:07,,,,,hu5533,,
to_bay_cr974,Bring_to_Loading_Bay,2024-01-11T06:40:45,,,,cr974,,,fl2
load_truck_hu5536,Load_Truck,2024-01-11T06:42:24,,,,cr1031,hu5536,tr6,
load_truck_hu5535,Load_Truck,2024-01-11T06:45:03,,,,cr1031,hu5535,tr6,
load_veh_cr1018,Load_to_Vehicle,2024-01-11T06:45:32,,,vh66,cr1018,,,fl1
to_bay_cr961,Bring_to_Loading_Bay,2024-01-11T06:52:13,,,,cr961,,,fl1
load_veh_cr978,Load_to_Vehicle,2024-01-11T06:52:24,,,vh66,cr978,,,fl3
collect_hu5539,Collect_Goods,2024-01-11T06:53:02,,,,,hu5539,,
load_truck_hu5533,Load_Truck,2024-01-11T06:53:02,,,,cr1031,hu5533,tr6,
load_truck_hu5541,Load_Truck,2024-01-11T06:58:34,,,,cr1015,hu5541,tr1,
to_bay_cr1009,Bring_to_Loading_Bay,2024-01-11T07:53:11,,,,cr1009,,,fl3
collect_hu5538,Collect_Goods,2024-01-11T07:55:04,,,,,hu5538,,
load_veh_cr961,Load_to_Vehicle,2024-01-11T07:57:19,,,vh66,cr961,,,fl1
load_truck_hu5539,Load_Truck,2024-01-11T08:06:03,,,,cr1015,hu5539,tr1,
load_truck_hu5542,Load_Truck,2024-01-11T08:06:41,,,,cr1015,hu5542,tr1,
book_vehs_td307,Book_Vehicles,2024-01-11T08:24:48,,td307,vh69,,,,
to_bay_cr1013,Bring_to_Loading_Bay,2024-01-11T08:57:34,,,,cr1013,,,fl1
load_truck_hu5538,Load_Truck,2024-01-11T08:59:46,,,,cr1031,hu5538,tr6,
collect_hu5537,Collect_Goods,2024-01-11T08:59:46,,,,,hu5537,,
load_veh_cr1009,Load_to_Vehicle,2024-01-11T09:01:34,,,vh66,cr1009,,,fl3
to_bay_cr1011,Bring_to_Loading_Bay,2024-01-11T09:02:55,,,,cr1011,,,fl3
load_veh_cr974,Load_to_Vehicle,2024-01-11T09:04:41,,,vh66,cr974,,,fl2
load_veh_cr1011,Load_to_Vehicle,2024-01-11T09:06:23,,,vh66,cr1011,,,fl3
to_bay_cr975,Bring_to_Loading_Bay,2024-01-11T09:07:41,,,,cr975,,,fl2
to_bay_cr962,Bring_to_Loading_Bay,2024-01-11T09:09:02,,,,cr962,,,fl3
load_veh_cr1013,Load_to_Vehicle,2024-01-11T09:13:20,,,vh66,cr1013,,,fl1
create_td308,Create_Transport_Document,2024-01-11T09:13:26,co308,td308,,,,,
load_veh_cr962,Load_to_Vehicle,2024-01-11T09:15:48,,,vh66,cr962,,,fl3
load_veh_cr975,Load_to_Vehicle,2024-01-11T09:17:27,,,vh66,cr975,,,fl2
to_bay_cr980,Bring_to_Loading_Bay,2024-01-11T09:18:12,,,,cr980,,,fl1
to_bay_cr979,Bring_to_Loading_Bay,2024-01-11T09:19:22,,,,cr979,,,fl2
to_bay_cr950,Bring_to_Loading_Bay,2024-01-11T09:19:43,,,,cr950,,,fl3
load_veh_cr980,Load_to_Vehicle,2024-01-11T09:21:22,,,vh66,cr980,,,fl1
to_bay_cr1016,Bring_to_Loading_Bay,2024-01-11T09:23:19,,,,cr1016,,,fl1
load_veh_cr979,Load_to_Vehicle,2024-01-11T09:23:31,,,vh66,cr979,,,fl2
load_veh_cr950,Load_to_Vehicle,2024-01-11T09:25:31,,,vh66,cr950,,,fl3
to_bay_cr981,Bring_to_Loading_Bay,2024-01-11T09:26:50,,,,cr981,,,fl2
load_veh_cr1016,Load_to_Vehicle,2024-01-11T09:28:32,,,vh66,cr1016,,,fl1
to_bay_cr1019,Bring_to_Loading_Bay,2024-01-11T09:29:20,,,,cr1019,,,fl3
load_veh_cr981,Load_to_Vehicle,2024-01-11T09:29:53,,,vh66,cr981,,,fl2
to_bay_cr1040,Bring_to_Loading_Bay,2024-01-11T09:30:52,,,,cr1040,,,fl1
to_bay_cr951,Bring_to_Loading_Bay,2024-01-11T09:32:38,,,,cr951,,,fl2
load_veh_cr1019,Load_to_Vehicle,2024-01-11T09:34:53,,,vh66,cr1019,,,fl3
load_veh_cr951,Load_to_Vehicle,2024-01-11T09:36:29,,,vh66,cr951,,,fl2
to_bay_cr977,Bring_to_Loading_Bay,2024-01-11T09:36:39,,,,cr977,,,fl3
load_veh_cr1040,Load_to_Vehicle,2024-01-11T09:42:19,,,vh66,cr1040,,,fl1
load_veh_cr977,Load_to_Vehicle,2024-01-11T09:44:03,,,vh66,cr977,,,fl3
collect_hu5540,Collect_Goods,2024-01-11T10:01:30,,,,,hu5540,,
load_truck_hu5537,Load_Truck,2024-01-11T10:01:43,,,,cr1031,hu5537,tr6,
load_truck_hu5540,Load_Truck,2024-01-11T10:03:57,,,,cr1015,hu5540,tr1,
drive_term_cr1031,Drive_to_Terminal,2024-01-11T10:12:29,,,,cr1031,,tr6,
weigh_cr1031,Weigh,2024-01-11T10:17:55,,,,cr1031,,,fl2
stock_cr1031,Place_in_Stock,2024-01-11T10:20:41,,,,cr1031,,,fl2
book_vehs_td308,Book_Vehicles,2024-01-11T10:25:17,,td308,vh67,,,,
drive_term_cr1015,Drive_to_Terminal,2024-01-11T10:47:19,,,,cr1015,,tr1,
weigh_cr1015,Weigh,2024-01-11T10:48:03,,,,cr1015,,,fl1
stock_cr1015,Place_in_Stock,2024-01-11T10:49:22,,,,cr1015,,,fl1
collect_hu5546,Collect_Goods,2024-01-11T10:56:46,,,,,hu5546,,
pick_cr1066,Pick_Up_Empty_Container,2024-01-11T10:56:46,,,,cr1066,,,
order_crs_td307,Order_Empty_Containers,2024-01-11T11:12:39,,td307,,"cr1069,cr1070,cr1071",,,
reg_co311,Register_Customer_Order,2024-01-11T11:43:26,co311,,,,,,
collect_hu5543,Collect_Goods,2024-01-11T12:59:42,,,,,hu5543,,
load_truck_hu5546,Load_Truck,2024-01-11T13:17:24,,,,cr1066,hu5546,tr2,
load_truck_hu5543,Load_Truck,2024-01-11T14:00:36,,,,cr1066,hu5543,tr2,
collect_hu5544,Collect_Goods,2024-01-11T14:00:36,,,,,hu5544,,
collect_hu5545,Collect_Goods,2024-01-11T14:05:46,,,,,hu5545,,
load_truck_hu5544,Load_Truck,2024-01-11T14:05:46,,,,cr1066,hu5544,tr2,
load_truck_hu5545,Load_Truck,2024-01-11T14:11:40,,,,cr1066,hu5545,tr2,
drive_term_cr1066,Drive_to_Terminal,2024-01-11T14:56:47,,,,cr1066,,tr2,
weigh_cr1066,Weigh,2024-01-11T14:59:12,,,,cr1066,,,fl1
pick_cr1076,Pick_Up_Empty_Container,2024-01-11T15:37:46,,,,cr1076,,,
collect_hu5547,Collect_Goods,2024-01-11T15:37:46,,,,,hu5547,,
order_crs_td308,Order_Empty_Containers,2024-01-11T15:37:46,,td308,,"cr1072,cr1073,cr1074,cr1075,cr1076",,,
collect_hu5548,Collect_Goods,2024-01-11T15:43:16,,,,,hu5548,,
collect_hu5549,Collect_Goods,2024-01-11T15:45:55,,,,,hu5549,,
stock_cr1066,Place_in_Stock,2024-01-11T16:00:17,,,,cr1066,,,fl1
load_truck_hu5547,Load_Truck,2024-01-11T16:45:49,,,,cr1076,hu5547,tr3,
load_truck_hu5548,Load_Truck,2024-01-11T16:50:30,,,,cr1076,hu5548,tr3,
load_truck_hu5549,Load_Truck,2024-01-11T16:54:05,,,,cr1076,hu5549,tr3,
reg_co312,Register_Customer_Order,2024-01-11T17:51:34,co312,,,,,,
collect_hu5554,Collect_Goods,2024-01-11T18:16:17,,,,,hu5554,,
pick_cr1049,Pick_Up_Empty_Container,2024-01-11T18:16:17,,,,cr1049,,,
pick_cr1032,Pick_Up_Empty_Container,2024-01-11T19:23:18,,,,cr1032,,,
pick_cr1073,Pick_Up_Empty_Container,2024-01-11T19:49:25,,,,cr1073,,,
pick_cr1068,Pick_Up_Empty_Container,2024-01-11T20:36:01,,,,cr1068,,,
pick_cr1065,Pick_Up_Empty_Container,2024-01-11T21:18:42,,,,cr1065,,,
collect_hu5558,Collect_Goods,2024-01-12T06:22:01,,,,,hu5558,,
collect_hu5564,Collect_Goods,2024-01-12T06:24:34,,,,,hu5564,,
pick_cr1075,Pick_Up_Empty_Container,2024-01-12T06:25:41,,,,cr1075,,,
drive_term_cr1076,Drive_to_Terminal,2024-01-12T06:25:41,,,,cr1076,,tr3,
weigh_cr1076,Weigh,2024-01-12T06:31:26,,,,cr1076,,,fl2
stock_cr1076,Place_in_Stock,2024-01-12T06:35:21,,,,cr1076,,,fl2
collect_hu5567,Collect_Goods,2024-01-12T06:39:18,,,,,hu5567,,
collect_hu5560,Collect_Goods,2024-01-12T06:47:44,,,,,hu5560,,
collect_hu5573,Collect_Goods,2024-01-12T06:53:10,,,,,hu5573,,
collect_hu5551,Collect_Goods,2024-01-12T06:56:24,,,,,hu5551,,
load_truck_hu5554,Load_Truck,2024-01-12T07:07:41,,,,cr1049,hu5554,tr4,
load_truck_hu5573,Load_Truck,2024-01-12T07:08:39,,,,cr1065,hu5573,tr5,
load_truck_hu5558,Load_Truck,2024-01-12T07:13:01,,,,cr1032,hu5558,tr6,
load_truck_hu5560,Load_Truck,2024-01-12T07:16:40,,,,cr1032,hu5560,tr6,
load_truck_hu5564,Load_Truck,2024-01-12T07:38:55,,,,cr1073,hu5564,tr2,
load_truck_hu5567,Load_Truck,2024-01-12T07:49:24,,,,cr1073,hu5567,tr2,
load_truck_hu5551,Load_Truck,2024-01-12T08:04:32,,,,cr1049,hu5551,tr4,
collect_hu5559,Collect_Goods,2024-01-12T08:04:32,,,,,hu5559,,
collect_hu5577,Collect_Goods,2024-01-12T08:05:17,,,,,hu5577,,
load_truck_hu5559,Load_Truck,2024-01-12T08:05:17,,,,cr1032,hu5559,tr6,
collect_hu5565,Collect_Goods,2024-01-12T08:11:38,,,,,hu5565,,
load_truck_hu5577,Load_Truck,2024-01-12T08:11:38,,,,cr1075,hu5577,tr3,
collect_hu5571,Collect_Goods,2024-01-12T08:16:44,,,,,hu5571,,
load_truck_hu5565,Load_Truck,2024-01-12T08:16:44,,,,cr1073,hu5565,tr2,
collect_hu5553,Collect_Goods,2024-01-12T08:18:46,,,,,hu5553,,
load_truck_hu5571,Load_Truck,2024-01-12T08:18:46,,,,cr1065,hu5571,tr5,
collect_hu5557,Collect_Goods,2024-01-12T08:22:48,,,,,hu5557,,
load_truck_hu5553,Load_Truck,2024-01-12T08:22:48,,,,cr1049,hu5553,tr4,
collect_hu5552,Collect_Goods,2024-01-12T08:23:57,,,,,hu5552,,
load_truck_hu5557,Load_Truck,2024-01-12T08:23:57,,,,cr1032,hu5557,tr6,
collect_hu5555,Collect_Goods,2024-01-12T08:29:46,,,,,hu5555,,
load_truck_hu5552,Load_Truck,2024-01-12T08:29:46,,,,cr1049,hu5552,tr4,
collect_hu5562,Collect_Goods,2024-01-12T08:34:11,,,,,hu5562,,
load_truck_hu5555,Load_Truck,2024-01-12T08:34:45,,,,cr1049,hu5555,tr4,
load_truck_hu5562,Load_Truck,2024-01-12T08:36:09,,,,cr1073,hu5562,tr2,
collect_hu5550,Collect_Goods,2024-01-12T08:36:09,,,,,hu5550,,
load_truck_hu5550,Load_Truck,2024-01-12T08:41:10,,,,cr1049,hu5550,tr4,
collect_hu5578,Collect_Goods,2024-01-12T08:41:10,,,,,hu5578,,
load_truck_hu5578,Load_Truck,2024-01-12T08:45:21,,,,cr1075,hu5578,tr3,
collect_hu5569,Collect_Goods,2024-01-12T08:45:21,,,,,hu5569,,
load_truck_hu5569,Load_Truck,2024-01-12T08:46:03,,,,cr1065,hu5569,tr5,
collect_hu5576,Collect_Goods,2024-01-12T08:46:03,,,,,hu5576,,
load_truck_hu5576,Load_Truck,2024-01-12T08:48:16,,,,cr1075,hu5576,tr3,
collect_hu5568,Collect_Goods,2024-01-12T08:48:16,,,,,hu5568,,
load_truck_hu5568,Load_Truck,2024-01-12T08:53:47,,,,cr1068,hu5568,tr1,
collect_hu5579,Collect_Goods,2024-01-12T08:53:47,,,,,hu5579,,
collect_hu5570,Collect_Goods,2024-01-12T08:56:45,,,,,hu5570,,
load_truck_hu5579,Load_Truck,2024-01-12T08:56:45,,,,cr1075,hu5579,tr3,
collect_hu5566,Collect_Goods,2024-01-12T08:57:48,,,,,hu5566,,
load_truck_hu5570,Load_Truck,2024-01-12T08:57:48,,,,cr1065,hu5570,tr5,
collect_hu5572,Collect_Goods,2024-01-12T08:59:25,,,,,hu5572,,
load_truck_hu5566,Load_Truck,2024-01-12T08:59:25,,,,cr1073,hu5566,tr2,
depart_vh66,Depart,2024-01-12T10:00:00,,"td272,td276,td279,td280,td281,td289,td291,td298,td302",vh66,"cr1009,cr1010,cr1011,cr1012,cr1013,cr1016,cr1017,cr1018,cr1019,cr1040,cr1041,cr1057,cr950,cr951,cr961,cr962,cr974,cr975,cr977,cr978,cr979,cr980,cr981",,,
load_truck_hu5572,Load_Truck,2024-01-12T10:00:24,,,,cr1065,hu5572,tr5,
collect_hu5563,Collect_Goods,2024-01-12T10:00:24,,,,,hu5563,,
load_truck_hu5563,Load_Truck,2024-01-12T10:01:57,,,,cr1073,hu5563,tr2,
collect_hu5556,Collect_Goods,2024-01-12T10:01:57,,,,,hu5556,,
pick_cr1072,Pick_Up_Empty_Container,2024-01-12T10:03:06,,,,cr1072,,,
drive_term_cr1068,Drive_to_Terminal,2024-01-12T10:03:06,,,,cr1068,,tr1,
weigh_cr1068,Weigh,2024-01-12T10:04:48,,,,cr1068,,,fl2
stock_cr1068,Place_in_Stock,2024-01-12T10:07:09,,,,cr1068,,,fl2
load_truck_hu5556,Load_Truck,2024-01-12T10:09:21,,,,cr1032,hu5556,tr6,
collect_hu5584,Collect_Goods,2024-01-12T10:09:21,,,,,hu5584,,
collect_hu5580,Collect_Goods,2024-01-12T10:12:03,,,,,hu5580,,
load_truck_hu5580,Load_Truck,2024-01-12T10:13:05,,,,cr1075,hu5580,tr3,
collect_hu5583,Collect_Goods,2024-01-12T10:13:05,,,,,hu5583,,
collect_hu5575,Collect_Goods,2024-01-12T10:14:35,,,,,hu5575,,
drive_term_cr1049,Drive_to_Terminal,2024-01-12T10:15:42,,,,cr1049,,tr4,
collect_hu5586,Collect_Goods,2024-01-12T10:16:24,,,,,hu5586,,
weigh_cr1049,Weigh,2024-01-12T10:16:25,,,,cr1049,,,fl1
stock_cr1049,Place_in_Stock,2024-01-12T10:17:13,,,,cr1049,,,fl1
load_truck_hu5575,Load_Truck,2024-01-12T10:17:25,,,,cr1075,hu5575,tr3,
collect_hu5581,Collect_Goods,2024-01-12T10:20:02,,,,,hu5581,,
collect_hu5574,Collect_Goods,2024-01-12T10:25:35,,,,,hu5574,,
load_truck_hu5583,Load_Truck,2024-01-12T10:28:19,,,,cr1072,hu5583,tr1,
collect_hu5585,Collect_Goods,2024-01-12T10:31:13,,,,,hu5585,,
load_truck_hu5574,Load_Truck,2024-01-12T10:31:13,,,,cr1065,hu5574,tr5,
load_truck_hu5586,Load_Truck,2024-01-12T10:34:07,,,,cr1072,hu5586,tr1,
load_truck_hu5581,Load_Truck,2024-01-12T10:34:57,,,,cr1072,hu5581,tr1,
drive_term_cr1075,Drive_to_Terminal,2024-01-12T10:36:13,,,,cr1075,,tr3,
collect_hu5561,Collect_Goods,2024-01-12T10:37:32,,,,,hu5561,,
load_truck_hu5584,Load_Truck,2024-01-12T10:37:37,,,,cr1072,hu5584,tr1,
load_truck_hu5585,Load_Truck,2024-01-12T10:38:35,,,,cr1072,hu5585,tr1,
weigh_cr1075,Weigh,2024-01-12T10:38:57,,,,cr1075,,,fl3
load_truck_hu5561,Load_Truck,2024-01-12T10:39:36,,,,cr1032,hu5561,tr6,
collect_hu5582,Collect_Goods,2024-01-12T10:39:36,,,,,hu5582,,
load_truck_hu5582,Load_Truck,2024-01-12T10:41:29,,,,cr1072,hu5582,tr1,
stock_cr1075,Place_in_Stock,2024-01-12T10:44:13,,,,cr1075,,,fl3
drive_term_cr1073,Drive_to_Terminal,2024-01-12T10:55:01,,,,cr1073,,tr2,
drive_term_cr1072,Drive_to_Terminal,2024-01-12T10:58:00,,,,cr1072,,tr1,
weigh_cr1072,Weigh,2024-01-12T10:59:11,,,,cr1072,,,fl3
stock_cr1072,Place_in_Stock,2024-01-12T10:59:59,,,,cr1072,,,fl3
weigh_cr1073,Weigh,2024-01-12T12:55:04,,,,cr1073,,,fl1
stock_cr1073,Place_in_Stock,2024-01-12T12:57:03,,,,cr1073,,,fl1
drive_term_cr1065,Drive_to_Terminal,2024-01-12T13:03:08,,,,cr1065,,tr5,
weigh_cr1065,Weigh,2024-01-12T13:06:18,,,,cr1065,,,fl1
stock_cr1065,Place_in_Stock,2024-01-12T13:11:02,,,,cr1065,,,fl1
drive_term_cr1032,Drive_to_Terminal,2024-01-12T13:19:19,,,,cr1032,,tr6,
weigh_cr1032,Weigh,2024-01-12T13:19:58,,,,cr1032,,,fl2
stock_cr1032,Place_in_Stock,2024-01-12T13:21:49,,,,cr1032,,,fl2
reg_co313,Register_Customer_Order,2024-01-12T14:27:39,co313,,,,,,
pick_cr1069,Pick_Up_Empty_Container,2024-01-12T16:29:27,,,,cr1069,,,
collect_hu5587,Collect_Goods,2024-01-12T16:29:27,,,,,hu5587,,
collect_hu5590,Collect_Goods,2024-01-12T16:51:06,,,,,hu5590,,
collect_hu5589,Collect_Goods,2024-01-12T18:05:26,,,,,hu5589,,
pick_cr1060,Pick_Up_Empty_Container,2024-01-12T22:37:06,,,,cr1060,,,
pick_cr1074,Pick_Up_Empty_Container,2024-01-12T22:43:01,,,,cr1074,,,
pick_cr1055,Pick_Up_Empty_Container,2024-01-12T22:55:51,,,,cr1055,,,
pick_cr1028,Pick_Up_Empty_Container,2024-01-13T03:54:06,,,,cr1028,,,
pick_cr1029,Pick_Up_Empty_Container,2024-01-13T04:20:42,,,,cr1029,,,
collect_hu5595,Collect_Goods,2024-01-15T06:11:51,,,,,hu5595,,
collect_hu5622,Collect_Goods,2024-01-15T06:21:01,,,,,hu5622,,
collect_hu5597,Collect_Goods,2024-01-15T06:23:18,,,,,hu5597,,
collect_hu5596,Collect_Goods,2024-01-15T06:25:07,,,,,hu5596,,
collect_hu5618,Collect_Goods,2024-01-15T06:33:16,,,,,hu5618,,
collect_hu5614,Collect_Goods,2024-01-15T06:35:18,,,,,hu5614,,
collect_hu5611,Collect_Goods,2024-01-15T06:36:37,,,,,hu5611,,
collect_hu5613,Collect_Goods,2024-01-15T06:38:30,,,,,hu5613,,
collect_hu5599,Collect_Goods,2024-01-15T06:46:21,,,,,hu5599,,
load_truck_hu5587,Load_Truck,2024-01-15T06:46:41,,,,cr1069,hu5587,tr4,
load_truck_hu5589,Load_Truck,2024-01-15T06:49:43,,,,cr1069,hu5589,tr4,
to_bay_cr1075,Bring_to_Loading_Bay,2024-01-15T06:51:39,,,,cr1075,,,fl3
to_bay_cr1076,Bring_to_Loading_Bay,2024-01-15T06:52:07,,,,cr1076,,,fl2
to_bay_cr1026,Bring_to_Loading_Bay,2024-01-15T06:52:27,,,,cr1026,,,fl1
load_truck_hu5590,Load_Truck,2024-01-15T06:58:42,,,,cr1069,hu5590,tr4,
create_td309,Create_Transport_Document,2024-01-15T07:01:27,co306,td309,,,,,
load_truck_hu5597,Load_Truck,2024-01-15T07:21:03,,,,cr1060,hu5597,tr1,
load_truck_hu5595,Load_Truck,2024-01-15T07:25:08,,,,cr1060,hu5595,tr1,
load_truck_hu5596,Load_Truck,2024-01-15T07:28:13,,,,cr1060,hu5596,tr1,
load_truck_hu5614,Load_Truck,2024-01-15T07:39:03,,,,cr1028,hu5614,tr6,
load_truck_hu5613,Load_Truck,2024-01-15T07:45:39,,,,cr1028,hu5613,tr6,
load_truck_hu5611,Load_Truck,2024-01-15T07:47:05,,,,cr1028,hu5611,tr6,
collect_hu5610,Collect_Goods,2024-01-15T07:49:39,,,,,hu5610,,
load_truck_hu5599,Load_Truck,2024-01-15T07:49:39,,,,cr1074,hu5599,tr5,
load_veh_cr1075,Load_to_Vehicle,2024-01-15T07:53:16,,,vh67,cr1075,,,fl3
load_truck_hu5610,Load_Truck,2024-01-15T07:54:31,,,,cr1055,hu5610,tr3,
collect_hu5612,Collect_Goods,2024-01-15T07:54:31,,,,,hu5612,,
load_truck_hu5612,Load_Truck,2024-01-15T07:56:04,,,,cr1028,hu5612,tr6,
collect_hu5591,Collect_Goods,2024-01-15T07:56:04,,,,,hu5591,,
to_bay_cr1066,Bring_to_Loading_Bay,2024-01-15T07:59:50,,,,cr1066,,,fl3
load_truck_hu5618,Load_Truck,2024-01-15T08:43:58,,,,cr1029,hu5618,tr2,
load_truck_hu5622,Load_Truck,2024-01-15T08:47:29,,,,cr1029,hu5622,tr2,
load_veh_cr1026,Load_to_Vehicle,2024-01-15T08:55:44,,,vh67,cr1026,,,fl1
to_bay_cr1065,Bring_to_Loading_Bay,2024-01-15T08:57:11,,,,cr1065,,,fl1
load_veh_cr1076,Load_to_Vehicle,2024-01-15T08:57:47,,,vh67,cr1076,,,fl2
to_bay_cr1072,Bring_to_Loading_Bay,2024-01-15T08:59:16,,,,cr1072,,,fl2
load_truck_hu5591,Load_Truck,2024-01-15T09:01:54,,,,cr1069,hu5591,tr4,
collect_hu5588,Collect_Goods,2024-01-15T09:01:54,,,,,hu5588,,
collect_hu5606,Collect_Goods,2024-01-15T09:03:56,,,,,hu5606,,
load_truck_hu5606,Load_Truck,2024-01-15T09:05:15,,,,cr1055,hu5606,tr3,
collect_hu5593,Collect_Goods,2024-01-15T09:05:15,,,,,hu5593,,
load_truck_hu5588,Load_Truck,2024-01-15T09:05:48,,,,cr1069,hu5588,tr4,
collect_hu5592,Collect_Goods,2024-01-15T09:07:50,,,,,hu5592,,
load_truck_hu5593,Load_Truck,2024-01-15T09:07:50,,,,cr1060,hu5593,tr1,
load_truck_hu5592,Load_Truck,2024-01-15T09:09:01,,,,cr1069,hu5592,tr4,
collect_hu5616,Collect_Goods,2024-01-15T09:09:01,,,,,hu5616,,
collect_hu5605,Collect_Goods,2024-01-15T09:13:13,,,,,hu5605,,
load_truck_hu5616,Load_Truck,2024-01-15T09:13:13,,,,cr1028,hu5616,tr6,
collect_hu5617,Collect_Goods,2024-01-15T09:15:18,,,,,hu5617,,
load_truck_hu5605,Load_Truck,2024-01-15T09:15:18,,,,cr1055,hu5605,tr3,
collect_hu5604,Collect_Goods,2024-01-15T09:21:01,,,,,hu5604,,
load_truck_hu5617,Load_Truck,2024-01-15T09:21:01,,,,cr1029,hu5617,tr2,
drive_term_cr1069,Drive_to_Terminal,2024-01-15T09:22:39,,,,cr1069,,tr4,
pick_cr1033,Pick_Up_Empty_Container,2024-01-15T09:22:39,,,,cr1033,,,
collect_hu5608,Collect_Goods,2024-01-15T09:23:44,,,,,hu5608,,
load_truck_hu5604,Load_Truck,2024-01-15T09:23:44,,,,cr1074,hu5604,tr5,
collect_hu5624,Collect_Goods,2024-01-15T09:25:05,,,,,hu5624,,
load_truck_hu5608,Load_Truck,2024-01-15T09:25:05,,,,cr1055,hu5608,tr3,
collect_hu5603,Collect_Goods,2024-01-15T09:29:01,,,,,hu5603,,
create_td310,Create_Transport_Document,2024-01-15T09:32:08,co313,td310,,,,,
book_vehs_td309,Book_Vehicles,2024-01-15T09:32:52,,td309,vh69,,,,
load_truck_hu5603,Load_Truck,2024-01-15T09:33:10,,,,cr1074,hu5603,tr5,
collect_hu5598,Collect_Goods,2024-01-15T09:33:10,,,,,hu5598,,
collect_hu5619,Collect_Goods,2024-01-15T09:34:08,,,,,hu5619,,
load_truck_hu5598,Load_Truck,2024-01-15T09:34:08,,,,cr1060,hu5598,tr1,
collect_hu5607,Collect_Goods,2024-01-15T09:34:51,,,,,hu5607,,
load_truck_hu5619,Load_Truck,2024-01-15T09:34:51,,,,cr1029,hu5619,tr2,
load_truck_hu5607,Load_Truck,2024-01-15T09:39:06,,,,cr1055,hu5607,tr3,
collect_hu5620,Collect_Goods,2024-01-15T09:39:06,,,,,hu5620,,
book_vehs_td310,Book_Vehicles,2024-01-15T09:43:46,,td310,"vh68,vh69",,,,
collect_hu5601,Collect_Goods,2024-01-15T09:44:27,,,,,hu5601,,
load_truck_hu5620,Load_Truck,2024-01-15T09:44:27,,,,cr1029,hu5620,tr2,
load_truck_hu5624,Load_Truck,2024-01-15T09:44:40,,,,cr1033,hu5624,tr4,
load_truck_hu5601,Load_Truck,2024-01-15T09:47:05,,,,cr1074,hu5601,tr5,
collect_hu5609,Collect_Goods,2024-01-15T09:47:05,,,,,hu5609,,
