id,type,time,quotation,purchase_order,material,purchase_requisition,goods_receipt,invoice_receipt,payment
event:11499,Perform_Two-Way_Match,2023-04-18T07:48:00,,,,,goods_receipt:757,invoice_receipt:754,
event:11500,Execute_Payment,2023-04-18T08:08:00,,"purchase_order:618,purchase_order:616,purchase_order:617",,,"goods_receipt:732,goods_receipt:734,goods_receipt:733",invoice_receipt:731,payment:361
event:11502,Create_Invoice_Receipt,2023-04-18T10:41:00,,,,,goods_receipt:753,invoice_receipt:747,
event:11504,Perform_Two-Way_Match,2023-04-18T10:51:00,,,,,goods_receipt:753,invoice_receipt:747,
event:11506,Create_Invoice_Receipt,2023-04-18T11:34:00,,,,,goods_receipt:745,invoice_receipt:750,
event:11508,Perform_Two-Way_Match,2023-04-18T11:44:00,,,,,goods_receipt:745,invoice_receipt:750,
event:11509,Execute_Payment,2023-04-18T14:32:00,,purchase_order:555,,,goods_receipt:693,invoice_receipt:714,payment:344
event:11510,Create_Invoice_Receipt,2023-04-18T15:43:00,,,,,goods_receipt:756,invoice_receipt:754,
event:11511,Create_Goods_Receipt,2023-04-18T18:58:00,,purchase_order:627,,,goods_receipt:760,,
event:11512,Execute_Payment,2023-04-18T20:08:00,,"purchase_order:618,purchase_order:616,purchase_order:617",,,"goods_receipt:732,goods_receipt:734,goods_receipt:733",invoice_receipt:731,payment:361
event:11513,Create_Purchase_Order,2023-04-18T20:39:00,quotation:370,purchase_order:631,,,,,
event:11514,Approve_Purchase_Requisition,2023-04-18T21:04:00,,,"material:922,material:923",purchase_requisition:374:pr_trigger_374,,,
event:11515,Execute_Payment,2023-04-18T21:31:00,,purchase_order:624,,,goods_receipt:751,invoice_receipt:745,payment:359
event:11516,Approve_Purchase_Requisition,2023-04-19T00:25:00,,,material:921,purchase_requisition:373:pr_trigger_373,,,
event:11517,Create_Invoice_Receipt,2023-04-19T04:36:00,,,,,goods_receipt:744,invoice_receipt:750,
event:11518,Create_Invoice_Receipt,2023-04-19T04:39:00,,,,,goods_receipt:743,invoice_receipt:750,
event:11528,Perform_Two-Way_Match,2023-04-19T07:10:00,,,,,goods_receipt:743,invoice_receipt:750,
event:11526,Perform_Two-Way_Match,2023-04-19T07:10:00,,,,,goods_receipt:756,invoice_receipt:754,
event:11527,Perform_Two-Way_Match,2023-04-19T07:10:00,,,,,goods_receipt:744,invoice_receipt:750,
event:11531,Approve_Purchase_Order,2023-04-19T07:57:00,quotation:370,purchase_order:632,,,,,
event:11532,Create_Goods_Receipt,2023-04-19T09:47:00,,purchase_order:623,,,goods_receipt:754,,
event:11533,Execute_Payment,2023-04-19T10:19:00,,"purchase_order:609,purchase_order:612,purchase_order:610,purchase_order:611",,,"goods_receipt:735,goods_receipt:737,goods_receipt:738,goods_receipt:736",invoice_receipt:742,payment:357
event:11535,Approve_Purchase_Requisition,2023-04-19T11:12:00,,,material:920,purchase_requisition:372:pr_trigger_372,,,
event:11537,Create_Goods_Receipt,2023-04-19T16:14:00,,purchase_order:628,,,goods_receipt:760,,
event:11538,Create_Goods_Receipt,2023-04-19T18:14:00,,purchase_order:629,,,goods_receipt:762,,
event:11539,Execute_Payment,2023-04-19T23:30:00,,purchase_order:620,,,goods_receipt:753,invoice_receipt:747,payment:362
event:11540,Execute_Payment,2023-04-20T02:02:00,,purchase_order:619,,,goods_receipt:741,invoice_receipt:728,payment:354
event:11541,Create_Goods_Receipt,2023-04-20T02:03:00,,purchase_order:625,,,goods_receipt:764,,
event:11542,Create_Goods_Receipt,2023-04-20T06:22:00,,purchase_order:621,,,goods_receipt:749,,
event:11550,Execute_Payment,2023-04-20T07:56:00,,"purchase_order:618,purchase_order:616,purchase_order:617",,,"goods_receipt:732,goods_receipt:734,goods_receipt:733",invoice_receipt:731,payment:361
event:11551,Approve_Purchase_Requisition,2023-04-20T11:55:00,,,"material:926,material:927,material:925,material:924",purchase_requisition:375:pr_trigger_375,,,
event:11553,Create_Invoice_Receipt,2023-04-20T13:47:00,,,,,goods_receipt:759,invoice_receipt:757,
event:11555,Perform_Two-Way_Match,2023-04-20T13:57:00,,,,,goods_receipt:759,invoice_receipt:757,
event:11556,Create_Invoice_Receipt,2023-04-20T14:16:00,,,,,goods_receipt:749,invoice_receipt:760,
event:11558,Perform_Two-Way_Match,2023-04-20T14:26:00,,,,,goods_receipt:749,invoice_receipt:760,
event:11559,Create_Goods_Receipt,2023-04-20T16:27:00,,purchase_order:602,,,goods_receipt:730,,
event:11560,Create_Goods_Receipt,2023-04-20T17:23:00,,purchase_order:629,,,goods_receipt:761,,
event:11561,Create_Invoice_Receipt,2023-04-20T21:02:00,,,,,goods_receipt:764,invoice_receipt:758,
event:11562,Create_Purchase_Requisition,2023-04-20T23:01:00,,,"material:928,material:929",purchase_requisition:376:pr_trigger_376,,,
event:11563,Create_Request_for_Quotation,2023-04-21T01:33:00,quotation:371,,,purchase_requisition:374:pr_trigger_374,,,
event:11564,Create_Invoice_Receipt,2023-04-21T04:55:00,,,,,goods_receipt:758,invoice_receipt:757,
event:11570,Perform_Two-Way_Match,2023-04-21T07:10:00,,,,,goods_receipt:764,invoice_receipt:758,
event:11571,Perform_Two-Way_Match,2023-04-21T07:10:00,,,,,goods_receipt:758,invoice_receipt:757,
event:11573,Create_Invoice_Receipt,2023-04-21T07:21:00,,,,,goods_receipt:760,invoice_receipt:757,
event:11575,Perform_Two-Way_Match,2023-04-21T07:31:00,,,,,goods_receipt:760,invoice_receipt:757,
event:11577,Create_Goods_Receipt,2023-04-21T11:59:00,,purchase_order:622,,,goods_receipt:757,,
event:11578,Create_Purchase_Order,2023-04-21T16:29:00,quotation:371,purchase_order:633,,,,,
event:11579,Create_Request_for_Quotation,2023-04-22T03:40:00,quotation:374,,,purchase_requisition:375:pr_trigger_375,,,
event:11580,Create_Goods_Receipt,2023-04-22T05:50:00,,purchase_order:597,,,goods_receipt:742,,
event:11581,Create_Goods_Receipt,2023-04-22T06:05:00,,purchase_order:630,,,goods_receipt:762,,
event:11582,Create_Purchase_Order,2023-04-22T17:44:00,quotation:371,purchase_order:634,,,,,
event:11583,Approve_Purchase_Order,2023-04-22T18:52:00,quotation:370,purchase_order:631,,,,,
event:11584,Create_Invoice_Receipt,2023-04-22T21:06:00,,,,,goods_receipt:750,invoice_receipt:760,
event:11585,Execute_Payment,2023-04-23T11:02:00,,purchase_order:625,,,goods_receipt:764,invoice_receipt:758,payment:365
event:11586,Create_Goods_Receipt,2023-04-23T12:42:00,,purchase_order:628,,,goods_receipt:758,,
event:11587,Approve_Purchase_Requisition,2023-04-24T04:43:00,,,"material:918,material:919,material:917",purchase_requisition:371:pr_trigger_371,,,
event:11606,Create_Goods_Receipt,2023-04-24T07:05:00,,purchase_order:629,,,goods_receipt:763,,
event:11610,Perform_Two-Way_Match,2023-04-24T07:10:00,,,,,goods_receipt:750,invoice_receipt:760,
event:11612,Create_Purchase_Order,2023-04-24T09:37:00,quotation:374,purchase_order:636,,,,,
event:11614,Execute_Payment,2023-04-24T09:52:00,,"purchase_order:622,purchase_order:623",,,"goods_receipt:755,goods_receipt:757,goods_receipt:754,goods_receipt:756",invoice_receipt:754,payment:363
event:11615,Create_Goods_Receipt,2023-04-24T09:56:00,,purchase_order:631,,,goods_receipt:766,,
event:11616,Create_Purchase_Requisition,2023-04-24T14:20:00,,,"material:930,material:931",purchase_requisition:377:pr_trigger_377,,,
event:11618,Execute_Payment,2023-04-24T14:28:00,,"purchase_order:609,purchase_order:612,purchase_order:610,purchase_order:611",,,"goods_receipt:735,goods_receipt:737,goods_receipt:738,goods_receipt:736",invoice_receipt:742,payment:357
event:11620,Create_Purchase_Requisition,2023-04-24T16:18:00,,,material:932,purchase_requisition:378:pr_trigger_378,,,
event:11621,Delegate_Purchase_Requisition_Approval,2023-04-24T16:40:00,,,"material:930,material:931",purchase_requisition:377:pr_trigger_377,,,
event:11622,Create_Purchase_Order,2023-04-24T19:08:00,quotation:374,purchase_order:637,,,,,
event:11623,Create_Goods_Receipt,2023-04-24T20:52:00,,purchase_order:628,,,goods_receipt:759,,
event:11624,Approve_Purchase_Order,2023-04-25T01:05:00,quotation:371,purchase_order:634,,,,,
event:11628,Execute_Payment,2023-04-25T07:43:00,,"purchase_order:609,purchase_order:612,purchase_order:610,purchase_order:611",,,"goods_receipt:735,goods_receipt:737,goods_receipt:738,goods_receipt:736",invoice_receipt:742,payment:357
event:11629,Create_Goods_Receipt,2023-04-25T11:52:00,,purchase_order:631,,,goods_receipt:765,,
event:11630,Create_Invoice_Receipt,2023-04-25T15:14:00,,,,,goods_receipt:742,invoice_receipt:761,
event:11631,Execute_Payment,2023-04-25T15:55:00,,purchase_order:625,,,goods_receipt:764,invoice_receipt:758,payment:365
event:11632,Create_Request_for_Quotation,2023-04-25T20:18:00,quotation:375,,,purchase_requisition:371:pr_trigger_371,,,
event:11633,Create_Request_for_Quotation,2023-04-25T21:29:00,quotation:373,,,purchase_requisition:372:pr_trigger_372,,,
event:11634,Execute_Payment,2023-04-25T23:05:00,,"purchase_order:628,purchase_order:627",,,"goods_receipt:760,goods_receipt:758,goods_receipt:759",invoice_receipt:757,payment:366
event:11635,Create_Invoice_Receipt,2023-04-26T00:58:00,,,,,goods_receipt:762,invoice_receipt:764,
event:11636,Create_Invoice_Receipt,2023-04-26T02:57:00,,,,,goods_receipt:763,invoice_receipt:764,
event:11637,Approve_Purchase_Requisition,2023-04-26T03:47:00,,,"material:928,material:929",purchase_requisition:376:pr_trigger_376,,,
event:11646,Perform_Two-Way_Match,2023-04-26T07:10:00,,,,,goods_receipt:763,invoice_receipt:764,
event:11644,Perform_Two-Way_Match,2023-04-26T07:10:00,,,,,goods_receipt:742,invoice_receipt:761,
event:11645,Perform_Two-Way_Match,2023-04-26T07:10:00,,,,,goods_receipt:762,invoice_receipt:764,
event:11648,Create_Purchase_Order,2023-04-26T09:49:00,quotation:373,purchase_order:640,,,,,
event:11650,Create_Purchase_Order,2023-04-26T11:00:00,quotation:374,purchase_order:638,,,,,
event:11652,Create_Purchase_Order,2023-04-26T12:04:00,quotation:375,purchase_order:639,,,,,
event:11654,Create_Invoice_Receipt,2023-04-26T20:34:00,,,,,goods_receipt:761,invoice_receipt:764,
event:11655,Create_Purchase_Order,2023-04-26T22:30:00,quotation:374,purchase_order:635,,,,,
event:11656,Execute_Payment,2023-04-26T22:55:00,,purchase_order:621,,,"goods_receipt:749,goods_receipt:750",invoice_receipt:760,payment:367
event:11657,Approve_Purchase_Order,2023-04-26T23:28:00,quotation:373,purchase_order:640,,,,,
event:11658,Create_Goods_Receipt,2023-04-27T00:55:00,,purchase_order:631,,,goods_receipt:767,,
event:11659,Approve_Purchase_Requisition,2023-04-27T01:47:00,,,material:932,purchase_requisition:378:pr_trigger_378,,,
event:11660,Approve_Purchase_Order,2023-04-27T03:13:00,quotation:374,purchase_order:637,,,,,
event:11661,Approve_Purchase_Order,2023-04-27T04:07:00,quotation:375,purchase_order:639,,,,,
event:11667,Perform_Two-Way_Match,2023-04-27T07:10:00,,,,,goods_receipt:761,invoice_receipt:764,
event:11669,Create_Request_for_Quotation,2023-04-27T12:14:00,quotation:372,,,purchase_requisition:373:pr_trigger_373,,,
event:11671,Execute_Payment,2023-04-27T14:30:00,,purchase_order:597,,,goods_receipt:742,invoice_receipt:761,payment:368
event:11673,Create_Goods_Receipt,2023-04-27T20:15:00,,purchase_order:632,,,goods_receipt:766,,
event:11674,Create_Request_for_Quotation,2023-04-28T01:14:00,quotation:377,,,purchase_requisition:376:pr_trigger_376,,,
event:11680,Create_Purchase_Order,2023-04-28T07:03:00,quotation:377,purchase_order:643,,,,,
event:11683,Execute_Payment,2023-04-28T11:10:00,,purchase_order:606,,,"goods_receipt:745,goods_receipt:744,goods_receipt:743",invoice_receipt:750,payment:364
event:11684,Execute_Payment,2023-04-28T11:14:00,,purchase_order:597,,,goods_receipt:742,invoice_receipt:761,payment:368
event:11685,Create_Goods_Receipt,2023-04-28T11:27:00,,purchase_order:632,,,goods_receipt:765,,
event:11686,Create_Purchase_Requisition,2023-04-28T13:10:00,,,"material:935,material:933,material:934",purchase_requisition:379:pr_trigger_379,,,
event:11688,Create_Invoice_Receipt,2023-04-28T16:54:00,,,,,goods_receipt:766,invoice_receipt:767,
event:11689,Create_Request_for_Quotation,2023-04-28T18:21:00,quotation:376,,,purchase_requisition:377:pr_trigger_377,,,
event:11690,Create_Goods_Receipt,2023-04-28T20:30:00,,purchase_order:639,,,goods_receipt:769,,
event:11691,Create_Goods_Receipt,2023-04-29T00:23:00,,purchase_order:632,,,goods_receipt:767,,
event:11692,Execute_Payment,2023-04-29T01:51:00,,"purchase_order:630,purchase_order:629",,,"goods_receipt:762,goods_receipt:761,goods_receipt:763",invoice_receipt:764,payment:369
event:11693,Create_Purchase_Order,2023-04-29T04:20:00,quotation:372,purchase_order:641,,,,,
event:11694,Create_Invoice_Receipt,2023-04-29T10:46:00,,,,,goods_receipt:767,invoice_receipt:767,
event:11695,Approve_Purchase_Order,2023-04-29T11:28:00,quotation:374,purchase_order:638,,,,,
event:11696,Create_Purchase_Order,2023-04-29T12:37:00,quotation:377,purchase_order:642,,,,,
event:11697,Create_Request_for_Quotation,2023-04-30T02:18:00,quotation:378,,,purchase_requisition:378:pr_trigger_378,,,
event:11698,Create_Invoice_Receipt,2023-04-30T07:29:00,,,,,goods_receipt:765,invoice_receipt:767,
event:11699,Approve_Purchase_Requisition,2023-04-30T08:58:00,,,"material:935,material:933,material:934",purchase_requisition:379:pr_trigger_379,,,
event:11700,Create_Goods_Receipt,2023-04-30T23:43:00,,purchase_order:630,,,goods_receipt:763,,
event:11717,Create_Purchase_Requisition,2023-05-01T07:01:00,,,material:946,purchase_requisition:384:pr_trigger_384,,,
event:11719,Perform_Two-Way_Match,2023-05-01T07:10:00,,,,,goods_receipt:766,invoice_receipt:767,
event:11720,Perform_Two-Way_Match,2023-05-01T07:10:00,,,,,goods_receipt:767,invoice_receipt:767,
event:11721,Perform_Two-Way_Match,2023-05-01T07:10:00,,,,,goods_receipt:765,invoice_receipt:767,
event:11723,Create_Purchase_Requisition,2023-05-01T07:55:00,,,material:947,purchase_requisition:385:pr_trigger_385,,,
event:11725,Create_Purchase_Order,2023-05-01T08:07:00,quotation:378,purchase_order:645,,,,,
event:11727,Delegate_Purchase_Requisition_Approval,2023-05-01T08:20:00,,,material:947,purchase_requisition:385:pr_trigger_385,,,
event:11729,Create_Invoice_Receipt,2023-05-01T11:41:00,,,,,goods_receipt:769,invoice_receipt:768,
event:11731,Create_Purchase_Requisition,2023-05-01T11:47:00,,,"material:937,material:939,material:938",purchase_requisition:381:pr_trigger_381,,,
event:11733,Perform_Two-Way_Match,2023-05-01T11:51:00,,,,,goods_receipt:769,invoice_receipt:768,
event:11735,Execute_Payment,2023-05-01T11:57:00,,"purchase_order:631,purchase_order:632",,,"goods_receipt:765,goods_receipt:767,goods_receipt:766",invoice_receipt:767,payment:370
event:11737,Delegate_Purchase_Requisition_Approval,2023-05-01T12:00:00,,,"material:937,material:939,material:938",purchase_requisition:381:pr_trigger_381,,,
event:11739,Approve_Purchase_Order,2023-05-01T13:29:00,quotation:371,purchase_order:633,,,,,
event:11744,Create_Request_for_Quotation,2023-05-01T13:40:00,quotation:380,,,purchase_requisition:385:pr_trigger_385,,,
event:11746,Create_Purchase_Requisition,2023-05-01T14:58:00,,,material:936,purchase_requisition:380:pr_trigger_380,,,
event:11748,Create_Purchase_Order,2023-05-01T16:52:00,quotation:380,purchase_order:646,,,,,
event:11749,Create_Purchase_Requisition,2023-05-01T22:05:00,,,"material:942,material:941,material:943,material:940",purchase_requisition:382:pr_trigger_382,,,
event:11750,Create_Goods_Receipt,2023-05-02T00:48:00,,purchase_order:634,,,goods_receipt:771,,
event:11751,Create_Purchase_Requisition,2023-05-02T02:29:00,,,"material:944,material:945",purchase_requisition:383:pr_trigger_383,,,
event:11756,Delegate_Purchase_Requisition_Approval,2023-05-02T07:24:00,,,"material:944,material:945",purchase_requisition:383:pr_trigger_383,,,
event:11758,Execute_Payment,2023-05-02T11:20:00,,"purchase_order:630,purchase_order:629",,,"goods_receipt:762,goods_receipt:761,goods_receipt:763",invoice_receipt:764,payment:369
event:11759,Create_Request_for_Quotation,2023-05-02T15:01:00,quotation:379,,,purchase_requisition:379:pr_trigger_379,,,
event:11760,Create_Goods_Receipt,2023-05-02T16:04:00,,purchase_order:640,,,goods_receipt:768,,
event:11761,Create_Purchase_Requisition,2023-05-02T17:53:00,,,"material:948,material:951,material:949,material:950",purchase_requisition:386:pr_trigger_386,,,
event:11762,Approve_Purchase_Requisition,2023-05-02T18:40:00,,,"material:942,material:941,material:943,material:940",purchase_requisition:382:pr_trigger_382,,,
event:11763,Create_Request_for_Quotation,2023-05-02T20:39:00,quotation:381,,,purchase_requisition:381:pr_trigger_381,,,
event:11764,Approve_Purchase_Order,2023-05-02T21:25:00,quotation:380,purchase_order:646,,,,,
event:11765,Approve_Purchase_Requisition,2023-05-03T02:35:00,,,material:946,purchase_requisition:384:pr_trigger_384,,,
event:11766,Execute_Payment,2023-05-03T06:16:00,,"purchase_order:631,purchase_order:632",,,"goods_receipt:765,goods_receipt:767,goods_receipt:766",invoice_receipt:767,payment:370
event:11779,Create_Purchase_Order,2023-05-03T14:29:00,quotation:381,purchase_order:649,,,,,
event:11781,Create_Purchase_Requisition,2023-05-03T14:32:00,,,"material:952,material:953",purchase_requisition:387:pr_trigger_387,,,
event:11783,Create_Purchase_Order,2023-05-03T18:49:00,quotation:379,purchase_order:647,,,,,
event:11784,Approve_Purchase_Requisition,2023-05-03T23:17:00,,,material:936,purchase_requisition:380:pr_trigger_380,,,
event:11785,Create_Purchase_Order,2023-05-04T00:23:00,quotation:379,purchase_order:648,,,,,
event:11786,Approve_Purchase_Requisition,2023-05-04T01:27:00,,,"material:948,material:951,material:949,material:950",purchase_requisition:386:pr_trigger_386,,,
event:11787,Create_Purchase_Requisition,2023-05-04T03:07:00,,,"material:956,material:957,material:954,material:955",purchase_requisition:388:pr_trigger_388,,,
event:11793,Approve_Purchase_Order,2023-05-04T08:08:00,quotation:377,purchase_order:643,,,,,
event:11794,Create_Invoice_Receipt,2023-05-04T13:15:00,,,,,goods_receipt:768,invoice_receipt:769,
event:11796,Perform_Two-Way_Match,2023-05-04T13:25:00,,,,,goods_receipt:768,invoice_receipt:769,
event:11798,Create_Purchase_Order,2023-05-04T13:50:00,quotation:376,purchase_order:644,,,,,
event:11800,Approve_Purchase_Order,2023-05-04T14:02:00,quotation:378,purchase_order:645,,,,,
event:11802,Create_Goods_Receipt,2023-05-04T15:10:00,,purchase_order:645,,,goods_receipt:773,,
event:11803,Create_Request_for_Quotation,2023-05-04T16:55:00,quotation:384,,,purchase_requisition:384:pr_trigger_384,,,
event:11804,Approve_Purchase_Order,2023-05-05T01:09:00,quotation:379,purchase_order:648,,,,,
event:11805,Approve_Purchase_Order,2023-05-05T01:35:00,quotation:374,purchase_order:635,,,,,
event:11806,Execute_Payment,2023-05-05T03:18:00,,purchase_order:639,,,goods_receipt:769,invoice_receipt:768,payment:371
event:11807,Create_Goods_Receipt,2023-05-05T06:25:00,,purchase_order:634,,,goods_receipt:770,,
event:11808,Approve_Purchase_Order,2023-05-05T06:50:00,quotation:372,purchase_order:641,,,,,
event:11814,Create_Purchase_Order,2023-05-05T14:08:00,quotation:381,purchase_order:650,,,,,
event:11816,Execute_Payment,2023-05-05T15:31:00,,purchase_order:640,,,goods_receipt:768,invoice_receipt:769,payment:372
event:11817,Create_Purchase_Order,2023-05-05T16:54:00,quotation:384,purchase_order:652,,,,,
