id,Net_Price_EKPO_NETPR,Quantity_EKPO_MENGE,Delivery_Date_EKPO_BEDAT,Plant_EKPO_WERKS,Material_EKPO_MATNR,Storage_Location_EKPO_LGORT
material:1141,600,86,2023-10-16T09:30:19.091623,1000,GLOVES_M,0005
material:500,700,64,2023-10-18T09:30:13.908532,5000,PUMP,0003
material:159,1100,93,2023-10-06T09:30:11.233153,5000,TUBE_26,0001
material:1022,700,91,2023-10-31T09:30:18.101213,1000,PUMP,0003
material:107,600,85,2023-10-19T09:30:10.921035,5000,JACKET_L,0003
material:1937,400,69,2023-10-18T09:30:27.121470,1000,HELMET_S,0001
material:495,900,45,2023-10-06T09:30:13.867271,1000,BIKE_BELL,0002
material:1069,250,52,2023-10-29T09:30:18.559304,4000,BIKE_RIM,0003
material:1219,150,11,2023-10-11T09:30:19.777595,4000,BIKE_SEAT,0005
material:166,1250,50,2023-10-06T09:30:11.272287,3000,BRAKE_LEVER,0003
material:199,800,10,2023-10-27T09:30:11.550843,3000,LIGHT_FRONT,0003
material:446,150,39,2023-10-26T09:30:13.270277,2000,BIKE_BRAKE,0001
material:1370,250,95,2023-10-20T09:30:21.281962,4000,BIKE_RIM,0002
material:247,1100,11,2023-10-13T09:30:11.855360,2000,TUBE_26,0005
material:1443,1500,29,2023-10-22T09:30:21.971296,3000,CABLE,0003
material:723,750,96,2023-10-08T09:30:15.583725,5000,LIGHT_REAR,0005
material:1352,600,42,2023-10-22T09:30:21.096192,3000,JACKET_L,0002
material:724,800,44,2023-10-28T09:30:15.583738,1000,LIGHT_FRONT,0002
material:762,1350,55,2023-10-30T09:30:15.751712,2000,BOTTOM_BRACKET,0002
material:2153,950,91,2023-10-30T09:30:30.069079,5000,HUB_BEARING,0005
material:2206,450,62,2023-10-24T09:30:30.662470,2000,GLOVES_S,0003
material:120,250,91,2023-10-12T09:30:11.020240,4000,BIKE_HANDLE,0001
material:637,1500,75,2023-10-05T09:30:15.033263,1000,PEDAL,0002
material:1597,1100,79,2023-10-07T09:30:23.421172,3000,SPOKE,0002
material:1239,800,42,2023-10-28T09:30:19.875866,4000,LIGHT_FRONT,0003
material:352,1200,18,2023-10-05T09:30:12.624619,2000,VALVE,0004
material:687,300,47,2023-10-04T09:30:15.373988,3000,BIKE_PEDAL,0002
material:489,1400,35,2023-10-10T09:30:13.770906,3000,CRANKSET,0005
material:1030,450,31,2023-10-11T09:30:18.200588,1000,GLOVES_S,0001
material:821,300,79,2023-10-29T09:30:16.163117,2000,BIKE_FORK,0003
material:207,1050,57,2023-10-04T09:30:11.561268,4000,NIPPLE,0004
material:1489,1050,57,2023-10-24T09:30:22.316570,3000,NIPPLE,0004
material:664,650,85,2023-10-20T09:30:15.190923,5000,BOTTLE_CAGE,0005
material:1575,900,96,2023-10-07T09:30:23.156118,3000,MIRROR,0001
material:1322,1200,43,2023-10-28T09:30:20.604940,5000,WHEEL_HUB,0005
material:1339,200,6,2023-10-08T09:30:20.969071,2000,BIKE_SPOKE,0005
material:675,300,93,2023-10-28T09:30:15.277776,5000,BIKE_PEDAL,0002
material:1898,900,79,2023-10-22T09:30:26.719268,1000,BIKE_BELL,0004
material:2148,500,39,2023-10-12T09:30:29.953690,2000,JACKET_S,0003
material:822,300,11,2023-10-21T09:30:16.163127,4000,BIKE_PEDAL,0005
material:908,950,15,2023-10-20T09:30:16.984426,1000,RIM_TAPE,0004
material:344,900,37,2023-10-19T09:30:12.593963,1000,BIKE_BELL,0004
material:1534,1200,50,2023-10-31T09:30:22.651952,5000,VALVE,0003
material:658,1500,83,2023-10-26T09:30:15.186628,3000,CABLE,0003
material:1598,950,24,2023-10-20T09:30:23.421183,1000,HUB_BEARING,0005
material:1101,750,77,2023-10-06T09:30:18.826029,2000,LIGHT_REAR,0001
material:58,150,7,2023-10-21T09:30:10.520929,1000,BIKE_SEAT,0005
material:785,1400,75,2023-10-13T09:30:16.049506,4000,CRANKSET,0004
material:894,100,49,2023-10-11T09:30:16.861775,3000,BIKE_FRAME,0002
material:1711,800,64,2023-10-11T09:30:24.727083,4000,WATER_BOTTLE,0001
material:598,350,4,2023-10-27T09:30:14.744091,4000,PANTS_S,0002
material:1881,600,46,2023-10-22T09:30:26.508199,3000,JACKET_L,0003
material:121,950,80,2023-10-12T09:30:11.023201,1000,HUB_BEARING,0002
material:1072,450,17,2023-10-12T09:30:18.569294,1000,GLOVES_S,0002
material:2235,1350,9,2023-10-14T09:30:31.035226,1000,BOTTOM_BRACKET,0004
material:753,100,85,2023-10-16T09:30:15.681878,3000,BIKE_FRAME,0001
material:1183,1350,36,2023-10-20T09:30:19.531688,2000,BOTTOM_BRACKET,0003
material:1755,350,70,2023-10-11T09:30:25.146084,3000,HELMET_M,0002
material:750,500,57,2023-10-11T09:30:15.666165,4000,HELMET_L,0001
material:944,300,65,2023-10-14T09:30:17.503322,1000,BIKE_FORK,0003
material:811,350,18,2023-10-22T09:30:16.127279,3000,PANTS_S,0004
material:1479,1250,97,2023-10-23T09:30:22.208781,2000,CASSETTE,0001
material:1119,1100,10,2023-10-31T09:30:18.913754,4000,TUBE_26,0002
material:1701,1100,2,2023-10-23T09:30:24.507847,3000,TUBE_26,0003
material:261,950,39,2023-10-27T09:30:12.035435,5000,TIRE_28,0002
material:2083,1200,51,2023-10-23T09:30:28.952912,2000,WHEEL_HUB,0005
material:1904,250,24,2023-10-03T09:30:26.811620,4000,BIKE_RIM,0005
material:1201,350,38,2023-10-25T09:30:19.700491,1000,PANTS_S,0004
material:1033,300,58,2023-10-09T09:30:18.202978,1000,BIKE_PEDAL,0005
material:1255,450,90,2023-10-28T09:30:19.972916,5000,GLOVES_S,0005
material:1229,1350,5,2023-10-24T09:30:19.820520,3000,BOTTOM_BRACKET,0002
material:1996,1100,95,2023-10-17T09:30:27.673303,2000,SPOKE,0004
material:659,1250,81,2023-10-16T09:30:15.186640,3000,BRAKE_LEVER,0001
material:2249,950,29,2023-10-16T09:30:31.127644,1000,TIRE_28,0005
material:625,1100,84,2023-11-01T09:30:14.945668,4000,SPOKE,0003
material:1020,800,89,2023-10-05T09:30:18.097443,2000,LIGHT_FRONT,0001
material:1012,350,20,2023-10-21T09:30:17.997436,2000,PANTS_S,0001
material:905,450,71,2023-10-14T09:30:16.871195,1000,GLOVES_S,0004
material:1395,1050,85,2023-10-21T09:30:21.557104,2000,NIPPLE,0004
material:1343,650,99,2023-10-14T09:30:20.987077,5000,LOCK,0001
material:437,250,55,2023-10-30T09:30:13.135734,5000,BIKE_HANDLE,0005
material:1808,1250,18,2023-10-04T09:30:25.830894,1000,CASSETTE,0003
material:2029,750,95,2023-10-06T09:30:28.143155,1000,LIGHT_REAR,0005
material:2279,650,93,2023-10-31T09:30:31.510608,3000,SPEEDOMETER,0002
material:1098,300,50,2023-10-03T09:30:18.772703,3000,BIKE_FORK,0001
material:2087,250,9,2023-10-11T09:30:28.969905,2000,BIKE_RIM,0003
material:2159,1050,21,2023-10-18T09:30:30.281666,2000,TUBE_28,0001
material:936,950,32,2023-10-18T09:30:17.499101,3000,HUB_BEARING,0004
material:471,250,90,2023-10-14T09:30:13.597637,5000,BIKE_HANDLE,0002
material:2089,250,13,2023-10-21T09:30:28.969918,5000,BIKE_HANDLE,0002
material:774,300,78,2023-10-22T09:30:15.953220,3000,BIKE_FORK,0002
material:2275,500,80,2023-10-05T09:30:31.475305,1000,HELMET_L,0002
material:1699,350,60,2023-10-20T09:30:24.470578,3000,HELMET_M,0005
material:718,1300,35,2023-10-13T09:30:15.576705,4000,CHAINRING,0001
material:787,1350,62,2023-10-22T09:30:16.049520,1000,BOTTOM_BRACKET,0004
material:730,1100,48,2023-10-21T09:30:15.608710,3000,TUBE_26,0005
material:732,900,47,2023-10-16T09:30:15.610551,3000,BIKE_BELL,0005
material:7,1400,62,2023-10-10T09:30:10.243994,3000,DERAILLEUR,0005
material:1743,500,12,2023-10-16T09:30:25.011086,4000,JACKET_S,0003
material:982,950,11,2023-10-13T09:30:17.804874,5000,HUB_BEARING,0004
material:2271,1400,88,2023-10-15T09:30:31.471233,4000,DERAILLEUR,0001
material:316,950,64,2023-10-21T09:30:12.446506,1000,TIRE_28,0003
material:717,1250,29,2023-10-29T09:30:15.575561,1000,CASSETTE,0001
material:1793,200,41,2023-10-12T09:30:25.695140,4000,BIKE_SPOKE,0004
material:2183,250,100,2023-10-25T09:30:30.478274,3000,BIKE_HANDLE,0003
material:1102,400,49,2023-10-13T09:30:18.866807,3000,HELMET_S,0004
material:1512,1350,5,2023-10-28T09:30:22.396480,2000,BOTTOM_BRACKET,0003
material:714,1300,62,2023-10-13T09:30:15.575539,3000,CHAINRING,0002
material:115,350,51,2023-10-19T09:30:11.014373,2000,HELMET_M,0002
material:2178,1050,21,2023-10-31T09:30:30.468007,5000,TUBE_28,0005
material:515,1500,47,2023-10-08T09:30:13.970730,2000,CABLE,0001
material:409,650,49,2023-10-26T09:30:13.047779,4000,SPEEDOMETER,0005
material:1990,150,52,2023-10-20T09:30:27.665401,3000,BIKE_SEAT,0003
material:667,800,94,2023-10-17T09:30:15.199901,5000,WATER_BOTTLE,0002
material:1368,250,12,2023-10-06T09:30:21.281954,3000,BIKE_HANDLE,0003
material:1538,1500,90,2023-10-12T09:30:22.654566,1000,PEDAL,0004
material:2098,100,29,2023-10-09T09:30:29.029906,2000,BIKE_FRAME,0001
material:568,1100,15,2023-10-27T09:30:14.472903,3000,TUBE_26,0003
material:792,250,77,2023-10-19T09:30:16.072941,2000,BIKE_HANDLE,0005
material:1502,1100,75,2023-10-26T09:30:22.375663,3000,TUBE_26,0004
material:1735,200,3,2023-10-12T09:30:24.931748,2000,BIKE_WHEEL,0005
material:1879,700,57,2023-10-17T09:30:26.490766,5000,PUMP,0001
material:268,1250,81,2023-10-19T09:30:12.046219,3000,CASSETTE,0003
material:1436,600,57,2023-10-03T09:30:21.906891,2000,GLOVES_M,0001
material:1349,450,14,2023-10-15T09:30:21.047541,1000,GLOVES_S,0004
material:1632,150,2,2023-10-04T09:30:24.048403,4000,BIKE_SEAT,0001
material:1714,1050,56,2023-10-15T09:30:24.736415,4000,NIPPLE,0001
material:158,1200,99,2023-10-06T09:30:11.206564,4000,VALVE,0001
material:1700,350,25,2023-10-03T09:30:24.470582,4000,GLOVES_L,0002
material:1167,650,24,2023-10-28T09:30:19.245932,3000,SPEEDOMETER,0003
material:1073,350,43,2023-10-18T09:30:18.569305,5000,GLOVES_L,0001
material:1924,900,17,2023-10-29T09:30:26.991420,5000,MIRROR,0003
material:2136,750,75,2023-10-13T09:30:29.899476,3000,PEDAL_STRAP,0003
material:1691,200,16,2023-10-05T09:30:24.460067,4000,BIKE_WHEEL,0002
material:1346,350,46,2023-10-28T09:30:21.047527,1000,HELMET_M,0001
material:378,450,4,2023-10-08T09:30:12.866075,4000,GLOVES_S,0005
material:739,200,79,2023-10-27T09:30:15.659376,1000,BIKE_CHAIN,0005
material:831,300,66,2023-10-11T09:30:16.226086,2000,BIKE_PEDAL,0001
material:1539,800,6,2023-10-18T09:30:22.726507,3000,WATER_BOTTLE,0002
material:1431,900,13,2023-10-04T09:30:21.863767,3000,BIKE_BELL,0002
material:866,200,5,2023-10-23T09:30:16.714054,4000,BIKE_WHEEL,0001
material:917,500,7,2023-10-18T09:30:17.254900,4000,HELMET_L,0002
material:499,650,29,2023-10-21T09:30:13.908528,5000,SPEEDOMETER,0005
material:1583,1500,61,2023-10-03T09:30:23.161596,5000,CABLE,0004
material:631,750,71,2023-10-07T09:30:14.983626,1000,LIGHT_REAR,0004
material:1677,1200,90,2023-10-25T09:30:24.354220,4000,WHEEL_HUB,0003
material:1965,1250,23,2023-10-25T09:30:27.363741,3000,BRAKE_LEVER,0001
material:553,950,49,2023-10-20T09:30:14.259368,2000,RIM_TAPE,0004
material:1858,1250,89,2023-10-05T09:30:26.299310,2000,CHAIN,0005
material:858,1400,88,2023-10-10T09:30:16.645086,3000,DERAILLEUR,0002
material:563,750,9,2023-10-16T09:30:14.349771,2000,LIGHT_REAR,0003
material:194,1200,81,2023-10-12T09:30:11.530885,4000,WHEEL_HUB,0004
material:855,200,22,2023-10-24T09:30:16.634011,3000,BIKE_CHAIN,0003
material:1876,950,92,2023-10-25T09:30:26.420943,1000,TIRE_28,0001
material:101,1400,99,2023-10-06T09:30:10.861802,1000,CRANKSET,0002
material:1084,800,96,2023-10-05T09:30:18.613301,5000,LIGHT_FRONT,0005
material:24,250,99,2023-10-22T09:30:10.280122,2000,BIKE_RIM,0003
material:1992,200,73,2023-10-07T09:30:27.665419,4000,BIKE_CHAIN,0004
material:1946,950,66,2023-11-01T09:30:27.216628,2000,TIRE_28,0001
material:97,1400,19,2023-10-20T09:30:10.854460,5000,DERAILLEUR,0004
material:142,350,21,2023-10-08T09:30:11.123325,5000,GLOVES_L,0001
material:722,500,21,2023-10-13T09:30:15.579861,2000,HELMET_L,0002
material:764,800,13,2023-10-26T09:30:15.793737,1000,WATER_BOTTLE,0004
material:611,400,71,2023-10-21T09:30:14.844486,3000,HELMET_S,0001
material:214,100,94,2023-10-10T09:30:11.583017,3000,BIKE_FRAME,0004
material:273,1350,98,2023-10-28T09:30:12.087282,5000,SHIFT_LEVER,0004
material:2214,1250,85,2023-10-27T09:30:30.731558,2000,BRAKE_LEVER,0005
material:589,700,91,2023-10-06T09:30:14.691109,4000,PUMP,0003
material:15,1400,80,2023-10-04T09:30:10.253357,4000,CRANKSET,0003
material:1475,950,79,2023-10-13T09:30:22.159849,4000,HUB_BEARING,0001
material:842,350,47,2023-10-17T09:30:16.411153,1000,HELMET_M,0001
material:1110,750,45,2023-10-06T09:30:18.898351,1000,LIGHT_REAR,0001
material:1461,800,42,2023-10-17T09:30:22.065405,5000,LIGHT_FRONT,0003
material:1559,300,14,2023-10-10T09:30:22.910721,1000,BIKE_FORK,0002
material:2043,1000,13,2023-10-04T09:30:28.522429,3000,TIRE_26,0004
material:2242,1500,43,2023-10-27T09:30:31.077897,5000,CABLE,0005
material:2041,700,2,2023-11-01T09:30:28.520858,3000,PUMP,0002
material:1726,900,93,2023-10-12T09:30:24.841393,3000,MIRROR,0005
